Geneid	Length	genome_mapping/High_6620c1.rep3.RNAseq.mm10.sorted.bam
Mageb4	2401	0
Adgrf2	3283	14
Zfp213	2674	615
Gramd2	4156	509
Sh2d1b2	399	1
Wdr72	5218	369
Kcnk6	4089	685
Usp36	5609	3760
AW146154	3411	225
Klhl32	7136	25
AW554918	5351	756
Ccdc102a	2304	1781
Layn	1786	898
Tnfaip8l3	2225	24
Rfx7	8000	2370
Pgap3	2424	744
Bex6	983	0
Gm5127	1809	0
Slc47a2	2377	2
Il20rb	2478	269
Ccdc185	2055	0
Dnaaf3	2236	227
Lrrc8b	6731	3698
Zdhhc6	2373	4788
Acsl6	3074	196
Acsl4	5280	8402
Acsl3	3950	3759
Myot	2213	807
2310061I04Rik	1240	1640
Ifitm6	541	159
Slc2a13	6541	156
Zyg11b	10654	4742
Prex2	11187	3014
Crxos	2967	2
Pus10	4768	1471
Dnah1	12872	153
Fbxw10	3282	22
Evi2a	2296	459
Mef2a	5843	8962
Cemip2	6702	4800
4931408C20Rik	4331	0
1700071K01Rik	1038	0
4930596D02Rik	1162	0
Gm4951	2648	238
Pin1rt1	1083	6
B020031M17Rik	925	6
Gm904	649	0
Ube2u	1517	0
Trim80	1932	30
Vrtn	3608	0
Gm5544	891	4
I830077J02Rik	1066	78
Gm5592	3033	0
Pate9	2342	0
Akap14	1792	2
Smim9	703	0
Gm5820	2187	30
Pramel17	1975	2
Gm12888	1181	0
Ubtfl1	2757	0
Fbxw18	1519	0
Rtl4	3634	0
Cldn34b4	1103	0
Tmem253	1227	79
Zfp872	2960	31
4930432M17Rik	1127	2
9130409I23Rik	1898	53
Zfp551	2335	126
Cpne8	3715	2303
Rps27a	821	26218
Smagp	1463	763
Ak8	1570	35
Ctrc	957	0
Kcnk9	7762	4
Adamts17	6029	15
Vmn2r66	2556	0
Tubal3	3096	10
4930415L06Rik	2618	0
Khdc1c	844	0
Med22	3576	5664
Treml4	1745	78
Thnsl2	2086	391
Calca	1513	25
Rabgap1	6972	5853
Ube3a	9208	5479
Ak2	3339	5756
9230019H11Rik	2801	0
H2-Eb2	3380	6
Ldlrad2	1828	9
Cibar2	1189	4
Hbq1b	748	2
7420426K07Rik	1504	0
Ncoa4	4193	6921
Asic2	3791	0
Il17re	2751	737
Limk2	5080	4278
1700024G13Rik	398	0
Ccdc160	1536	14
Rufy4	2336	114
Ppp2r1b	5431	2941
Tnfsfm13	2235	0
H2al1n	510	0
Pramel31	2072	0
Gm5800	851	0
Shank1	7596	50
Ank2	15094	893
Retreg1	3859	13091
Btg1c	1194	1
Armc2	4865	209
Gm4841	2838	15
Tdpoz8	2142	8
Erich1	1579	971
Tlcd5	3575	418
Gm4907	1310	0
Pnldc1	1689	27
Pm20d2	5573	456
Mrgprx2	4559	10
Gm4981	1813	0
Clpsl2	444	0
Ldc1	2208	0
Shisa6	7487	819
Bpifb4	2115	245
Ccdc24	1281	93
Dnaic2	2867	18
Gm5460	1903	0
Kbtbd6	2982	32
Pnpla1	4483	7
Zfp936	3110	0
Foxr2	3208	0
Zfr2	3341	87
Tmem92	2187	2
Ms4a15	1713	2
Catspere2	4710	22
Zfp345	2706	0
Mansc4	1123	5
Gm5891	1726	0
Spag11b	1740	0
Trim43a	1989	10
Zc3h12b	6483	60
Gm6034	1633	3
Defb42	614	0
Sorbs1	6791	9556
Golm1	3693	21110
Setd6	1672	1428
Xpo1	5144	8579
St3gal5	2453	5208
Zfp748	4615	553
Trpm3	17374	82
Zcchc18	4997	65
AU040320	5317	3746
Pakap	15769	7613
Ap2b1	5409	14138
Nrbf2	1789	959
Atp2b2	9554	18
B3gnt8	1867	240
Nacc2	7016	2665
Cacnb4	8682	27
Musk	3666	24
Ccne2	3220	208
Agap1	9581	8017
Pinlyp	730	4
Gm4925	1561	14
Samt2	893	0
Psg27	1942	0
Tomm40l	2920	2295
Nfatc2	8371	765
Samd4	7537	2475
Defb36	468	0
Gm4567	1594	0
Alpk2	7248	591
Piezo1	8219	12808
Fbxo40	5494	1128
Cstf3	5190	1771
Slc41a3	2657	628
Defb28	397	0
Prok2	1513	4
Oosp2	673	0
Zfp1	1998	2092
Zfp27	3852	597
Rusc2	5562	5478
Cgn	5005	8680
Kcnh6	4438	8
Xaf1	2598	429
Gm10439	1803	0
Slc38a6	2959	704
Btla	3235	58
Adam15	3007	5717
Adcy7	6330	3261
Fam117b	5534	4336
Creb1	8421	3157
Arhgap25	4263	382
Arhgef10	5528	2877
Arnt	4369	6271
Strip2	5369	474
Gpx4	1465	17346
Tyw5	1438	555
Timm8a2	915	8
Zfp791	2940	579
Prps1l3	4006	3408
Card9	1871	540
Gm20736	831	0
Slc22a14	2200	7
Defb48	445	6
Defb45	388	0
Baiap2	3610	11012
Brms1l	2567	1447
Washc1	2986	3279
Btrc	6476	1883
Sgk3	5620	692
Capzb	1898	18970
Zdhhc12	1194	1977
Rai1	7507	6847
Cd209b	2112	59
Cd6	3034	35
Cdh3	4037	4431
Spn	4695	433
Krtap5-5	1177	0
Cklf	2258	304
Nat8f3	1839	0
Cnot2	3768	4561
Csf1r	3875	8480
Col28a1	4230	232
Tcf25	3318	23820
Nell1	2812	0
Ripply2	1264	0
C130026I21Rik	1971	33
Ccdc107	814	1546
Mcidas	2354	0
Ripply1	679	16
Ccdc17	2003	220
Gm6377	2801	162
Lipt1	2266	339
Gm6460	821	12
Cks1brt	2397	0
Lekr1	4276	218
BC147527	1657	20
Zfp987	2833	0
Wdr93	2497	6
Gm11992	2400	26
Gm14092	1814	0
Gm11437	1229	22
Defb23	624	0
Deptor	8674	8620
Dhrs4	1658	2208
Dnajb6	5133	4103
Dusp22	3058	743
Dyrk1b	2635	899
Edil3	5358	418
Fer	3627	1853
Dbi	745	4855
Kat2a	3243	3043
Gnpda2	2556	1533
Grk6	3765	6106
Anapc11	3495	2351
Banf1	1209	5735
Ctsa	3626	16325
Arsi	2764	176
Esp1	1049	0
Adar	6206	4502
Usp14	4360	6837
Cldn19	4236	4
Glrx2	3730	1355
Marveld2	3382	1811
Clec5a	3820	386
Kcnh1	7239	88
Txnl4a	5714	2104
Mapt	5380	602
Dach1	5448	122
Olfm1	3428	730
Dmrtc1a	1382	0
Dnm3	7523	113
Rabgap1l	9489	2646
Ric3	6492	56
Sertad2	6199	3829
Smurf1	5333	9498
Stk35	6193	3099
Gng2	4012	660
Slx4ip	5854	660
Ets1	5367	6991
Slco3a1	5368	3530
Zfp953	4641	218
Slc16a3	2577	5860
Gng7	3495	150
Faim2	4668	26
Slc7a15	2993	34
Mapk1	5700	12288
Gngt2	850	349
Obox7	1264	0
Kdm3a	5072	7940
Rnpc3	3888	1996
Fthl17f	733	0
Elavl4	4591	8
Fn3k	4358	102
Fnbp1	5619	2847
Gabrb3	5698	66
Gpr146	6608	3039
Cdc42se1	3200	10003
Tmod2	10258	204
P2rx7	6448	1245
Rcsd1	2670	1341
Rnf38	5982	4615
Gm4787	2496	54
Try10	890	0
Gm5771	824	0
Svbp	980	1199
Atp8a1	8250	3470
Kif5a	7006	206
Nhlrc4	2141	3
Kctd21	2973	230
Klk13	1033	2
Pigc	3301	1030
Trim58	2192	12
Trim63	2207	2912
Cox8c	476	0
Pkib	6039	156
Kcnj15	5465	222
Klhl15	5256	320
Ldb3	6015	4862
Plpbp	4710	4695
Prkcz	4718	692
Rbms2	5609	4234
Mier1	5031	4067
Mrpl1	4188	1752
Rapgef1	6347	11923
Seh1l	4121	7550
Sel1l	6300	11629
Skil	7066	10109
Tom1l2	6248	6030
Negr1	5939	6
Glt6d1	1091	0
Rasa4	2915	926
Trpm1	6835	39
Kcnrg	1832	29
Ddhd1	5222	1859
Acsbg2	2608	0
Zkscan4	2456	66
Dmrtc1b	1285	0
Defb33	426	0
Defb26	647	0
Defb43	408	0
Defb25	293	0
Defb18	362	0
Kncn	899	0
Defb47	359	1
Asb1	6072	1319
Tas2r122	930	0
Hnrnpa1	2190	813
Scoc	2082	1490
Camk2g	3768	2337
Nlrp5	3542	0
Morf4l1	1983	12191
Cd226	2487	16
Cd44	5653	30624
Tctn1	4079	1177
Cdh8	5273	0
Ube2j2	3622	3271
Gvin1	9039	0
Clip2	4998	4308
Eif4e2	5010	4515
Dok6	10112	148
Elovl1	1940	4706
Bicd2	6352	6669
Npr3	7332	543
Cep350	13307	4389
Ceacam1	3736	1930
Rreb1	13622	4942
Fars2	1896	1531
Gmfg	2451	454
Aifm2	3467	2928
Gria2	11279	0
Zfhx2	8724	678
Emc1	6237	4338
Hdhd2	3706	2284
Zfp982	4585	66
Mex3c	4080	6416
Spink14	566	0
Gal3st2c	4063	24
AI429214	1959	94
Gm14137	3060	1843
Gm6583	2261	6
Zfp951	4406	317
Dcpp2	611	0
Zfp808	3114	222
Gm7073	1553	0
Marchf10	3621	0
Erich4	872	0
Tmem267	2773	688
Kcnd3	7666	104
Nolc1	3665	8538
Tsc2	6427	8142
Mobp	6489	2
Polr2k	626	373
Slc22a15	6638	1205
Mtcp1	1635	230
Pde4dip	12941	30856
Vgf	2553	62
Nsmf	2939	6362
Wdr37	8000	1946
Pkig	1426	2709
Tmsb10	943	14797
Rab43	4881	5154
Trim46	3553	2378
Kif21b	9297	2803
Tcerg1	4554	8388
Lrif1	3776	1936
Klhl20	4037	1808
Tmco1	4474	4764
Kcnj10	5407	92
Piezo2	10724	5132
Plekhm3	8562	1085
Catsperz	781	11
Cfap65	5718	0
Wfdc10	459	0
Krtap1-4	1129	0
Lipe	3272	873
Pnkd	3500	1559
Ivns1abp	5049	23966
Dhps	1332	2260
Arl4a	3807	2927
Gtf2a2	1325	1892
Dnm2	4021	8889
Rrn3	3598	4374
Leo1	2192	2022
Parp14	7251	1477
Zfp784	2146	408
Pdxdc1	4507	10662
Pstk	1398	627
Pigl	4566	941
Lif	4339	1460
Mlf1	1161	546
Mup3	944	62
Myh2	6083	2927
Myo6	7868	7879
Cnnm3	5291	2241
Ermard	2927	541
4930467E23Rik	2589	0
Angptl7	2062	187
Cyp2c68	1769	252
Rad54b	7051	219
Mroh8	3462	0
Smco3	2052	3
Gcnt7	2220	34
Ankrd37	904	931
Defb30	1002	0
Evi5l	5522	1302
Abca3	6479	11696
Glyctk	4226	2343
Spata46	755	38
Lce3a	549	0
Gm13043	2055	0
Edem3	6622	3660
Asphd1	1252	9
Gbp10	3528	84
Gbp11	2712	69
Gm20767	1427	6
Oprm1	4600	0
Lhx3	2375	0
Rasgrf1	4729	1341
Tesmin	3909	111
Krt40	2132	0
Iffo1	3039	740
Slc39a2	2334	79
Slc30a2	3400	36
Urad	766	560
Mks1	2499	391
Rhox4a	891	0
Rhox4c	903	0
Arhgap12	5032	5341
Rhox4d	759	0
Rhox4f	929	0
Rhox4g	978	0
Pkd1l3	7037	195
Il1rn	2691	3804
Coq10b	1733	2113
Tmem120b	1860	359
Fdx2	959	104
Strn4	3535	6099
Smok3b	2331	0
Map2	10022	809
Asxl1	6983	7660
Zfp606	6424	794
Ahnak	18792	169006
Zfp869	3861	2653
Rnf213	16751	6452
Sco1	4280	1029
Defb41	745	0
Spint5	443	0
Nynrin	7413	406
Sytl2	9029	2085
Rhox3f	833	0
Aak1	15555	6029
Arap1	6354	4034
Tmem141	1055	636
Eif4g2	7760	54350
Pdzd9	1615	20
Ddx17	7071	30097
Nadk2	4066	2853
Selenot	3570	14705
Filip1l	4044	3283
Setd1b	8858	3283
Larp1b	3773	2938
Tet2	9205	5817
Flot2	2866	9777
Thsd4	9030	4072
Rtl9	4142	0
Tacc3	2670	3613
Shroom4	8708	842
Peg10	6666	132
C1qtnf5	4275	0
Cdkn2a	1136	13236
Gm5169	886	0
Clmn	12098	3585
Med15	3618	8997
Hsd3b7	1823	5320
Zfp692	1949	1065
Rspo4	2371	0
Rap1gds1	3674	6783
Ung	2097	693
Slc6a18	4405	0
Uevld	4607	1687
Nlrp1b	6143	165
Mtmr7	3446	999
BC051019	1942	7
Pex10	1647	302
P3h1	3417	2934
Cabyr	2125	125
Kntc1	6961	1663
Zhx1	5231	2712
Snca	1471	102
Golga7	2031	5640
Tmem183a	3340	6164
Dlgap4	5886	5919
Hvcn1	2959	219
Anapc5	2761	21004
Rabl3	2022	937
Fam133b	2302	2481
Pitx2	2796	16
Trim71	5192	24
Txnrd1	4019	18705
Blm	4946	617
Cacna1b	9776	113
Capg	1917	21040
Akap1	4027	4814
Akap4	2998	0
Rpf2	1890	1058
Map2k7	3731	5639
Apaf1	6557	2672
Wsb1	3358	6205
Cd63	1211	27026
Arrdc3	4215	4914
Arrdc4	3955	1807
Hbs1l	7240	2813
Cd74	1415	13522
Sstr2	2148	62
Ryk	3267	5272
Nlrp9c	3277	0
Selenop	2218	68809
Htra3	3451	2509
Cadps	5541	129
Dhx15	3755	13476
Phc1	3946	1991
Lcn5	1176	0
Clk1	3088	7873
Nusap1	2960	1875
Oip5	1557	320
Tbc1d17	2601	3243
Fzd5	6914	2866
Smad7	4441	4786
Mterf1b	1368	172
Gpcpd1	5074	4427
Fancc	4591	781
Rbpms	2812	8405
Syne3	5548	1084
Ilf3	5100	5623
Prss57	2693	0
Amy2a5	1577	0
Ankdd1b	3478	190
Drc7	2832	0
Calcr	3906	0
Pcdh8	4003	0
Rarg	3399	3421
Mast2	5769	9547
Neo1	7386	7808
Slc22a18	1582	1802
Proc	1710	3908
Sema3b	4262	1549
Dntt	2130	7
Cd22	4421	173
Eml1	5290	4834
Rorb	9453	154
Map6	6115	1875
Cacna1i	9794	12
Rad17	3054	1573
Hhipl1	2605	574
Prok1	4074	65
Ubtf	6131	12335
Timp1	890	6520
Zfx	7302	4393
Clpx	2886	4558
Zfp2	3187	152
Zscan21	2321	1404
Zfp41	3743	399
Abcc9	7538	4197
Slc7a2	7857	16544
Cacnb3	3015	5024
Gcdh	2177	4817
Zfp68	4731	3059
Banf2	528	0
Hsd11b1	1445	2810
Rbak	3480	1500
Mapk1ip1	1524	918
Mef2b	1329	3
Zfp180	4027	1550
Mfge8	2126	15596
Raph1	9117	5142
Akna	5481	747
Synj1	7229	2852
Proca1	1766	28
Fam83b	6472	226
Clint1	3447	11713
Prss38	1239	0
Bahd1	4428	3323
Cep126	3984	224
Cyb5d1	3201	1586
Scimp	1055	121
Hsf5	4158	22
Fkbp15	4390	3257
Morc3	4179	5556
Ccnjl	2709	67
Spata22	1274	26
Prl2c1	855	0
Marchf4	4782	69
Serpinb6e	1494	1
Zzef1	11150	8492
Xlr5a	1650	0
Gm12185	5287	42
Gm12253	1356	0
Heatr9	1856	3
Vmn1r204	909	0
Mup2	1033	0
Zfp868	2561	1409
Wfdc15b	574	0
Tulp2	2551	42
Pick1	2186	2215
Zfp952	3008	460
Rbm15	3270	1408
Nelfe	1610	2481
Mink1	4997	9409
Snrpa	1570	3248
Net1	4284	13178
Dph3	3393	2164
Pard6a	1437	294
Ttc21b	4470	1357
1110017D15Rik	1290	12
Agtpbp1	9610	3223
Dusp16	5112	4163
Rpl38	488	9925
Idnk	1511	643
Hnrnpab	2545	25453
Bdnf	6714	829
Mon1b	5170	1696
Syce1l	901	2
Azi2	6703	3194
Zgpat	2511	2302
Nfyc	2684	1566
Adam28	4894	434
Cerkl	1759	106
Jak2	5067	7828
Ghr	4518	3426
Ccl27a	3241	78
Agbl4	3387	0
Agbl5	4967	1562
Krtap4-1	1011	0
Zfp455	2712	84
Gypc	2182	419
Med14	7361	4539
Spink11	742	0
Nlrp9a	3334	0
Dbndd2	4069	2533
Smim15	1864	6099
Tnpo1	5519	12110
Usp33	4191	6215
Gm9733	618	52
Lyrm9	5053	349
Cbx5	9022	12689
Serpinb6d	1467	0
Zfp874b	3772	401
Bsg	1752	54730
Fcgr2b	1546	5310
Abi1	3746	11666
Hs6st2	4861	1136
Odr4	3273	2375
Ap2a1	3443	5856
Hnrnpd	6811	9312
Plin5	2039	608
Gsta3	1610	5714
Nexmif	10961	1090
Git2	5187	5810
Fhl1	2962	4962
Ptbp1	3108	30119
Tsc22d3	3248	17745
Ldb2	2934	326
Nrp2	8122	7110
Gimap8	3700	313
Gba	2182	5356
Sbpl	876	0
A4gnt	2757	4
Cntnap5a	10966	26
Evi2b	3529	0
Scn8a	11432	484
Gnas	8190	60097
Tnfrsf9	2221	837
Slc1a2	12062	693
Nme2	1168	22498
Tsks	1859	6
Shroom3	7618	5969
Ints14	3215	2235
Nkx2-2	2448	12
Dcpp3	610	0
Pigw	2735	659
Prmt2	2200	3191
Urgcp	5858	4130
Ccdc173	1731	153
Lrba	11507	5891
Dysf	7068	1457
Hdac5	4426	5786
Fmnl1	3873	5984
Ptpn6	2430	2215
Shprh	9289	2390
Slc39a7	2393	12361
Stag2	6425	9108
Sdhaf3	550	200
Srsf1	5560	11584
Henmt1	2131	29
Tmem134	1517	5311
Zbtb33	5122	1929
Syne1	31327	5475
Slc12a1	4740	18
Srsf5	1660	21852
Glyr1	3772	9158
Tcf7l1	2882	315
Hnrnph3	2254	907
Trim33	8870	7681
Gpc6	6780	969
Adgrg2	4723	10353
Paip1	4717	5078
Ces2f	1823	4
Hoxb3	3721	222
Brdt	5025	131
Spam1	2142	0
Bcl11b	7923	221
Repin1	3146	2210
Fgfr1	5025	3570
Ccdc154	2407	0
Gm5347	2564	0
Trim72	2472	1811
Defa26	387	0
Med1	7589	4287
Casp8	2893	3128
Rnps1	2294	4055
Tmpo	6780	12904
Cenpm	1328	1303
Ripor2	7369	1766
Clta	1809	9995
Srsf10	5511	5545
Mark2	5101	8559
Usp6nl	4953	5157
Hdx	4261	18
Wfdc8	3580	8
Gsg1	1486	121
Vamp1	3154	468
Btaf1	8509	5265
Ripor3	3582	158
4930402F06Rik	1371	0
Sdr16c6	1180	2
Pjvk	1217	18
Zpld2	2338	0
Vamp5	1648	2687
Grk4	4634	168
Gtf2i	4701	14695
Ambra1	5290	3944
Zzz3	7796	6955
Uhrf1bp1	8567	2823
Prdm13	3174	0
Pdpk1	7236	6759
Myo1c	5899	29809
Gm1123	1337	13
1700029F12Rik	1183	0
Ret	7341	377
1700029H14Rik	1432	8
Ash2l	3525	6586
G3bp2	4923	11780
Aff1	8496	8259
Bicdl1	4251	2963
Cps1	5562	56779
Bpifa6	1572	0
Cib3	646	145
Rab11fip1	7965	4384
Fat3	18676	56
Gipr	1792	48
Chil5	1590	20
Cdc14a	4846	1461
Arid1a	8939	9835
Cass4	3856	184
Znrf3	7659	1494
Rapgefl1	4163	78
Lrp8	8155	2399
Rbpj	5953	5295
Cdr2l	3700	1660
Atxn1l	7570	5457
Med13	10540	4381
Foxk2	5036	4269
Slc16a5	3295	717
Angptl8	865	271
Zfp429	2032	282
Bsph2	530	0
Zdhhc22	3680	0
Atp8b4	5766	277
Ttc5	3661	2459
Plpp4	1088	0
Sp2	3400	1132
Aurkc	1438	0
Tmsb15b2	681	0
Golga2	4361	9898
Thg1l	3968	706
Tubb1	2004	22
Vmn1r194	891	0
Sri	2537	12305
Rsbn1l	5554	2865
Tead4	3076	1199
Ddx23	2814	9376
Ddias	3473	216
Trmt2a	3684	3527
Brca2	11133	1633
Etl4	8041	6901
Zfp382	7960	662
Parp8	7083	2295
Olfr367-ps	1103	0
Srgap2	8040	3872
Zc3h7b	5699	7904
Unc79	8870	20
Gm12657	978	28
Adamts6	7091	1314
Zfp780b	5511	466
D430042O09Rik	6195	1974
Cacna1s	6350	488
Maats1	2765	10
Kcnt2	8280	185
Sipa1l3	7713	6624
Tmem243	988	666
Sbf1	6268	12334
Gm8909	1357	139
Pde11a	8457	68
Fbxo11	5518	5060
Nav3	10132	602
Srgap1	7821	2442
Btbd16	3436	25
Dock9	12560	6960
Coq10a	2507	1167
Vps51	2631	4376
Ptpn23	5336	5658
Mylk2	2948	272
Kansl1	5872	5025
Efcab3	1744	31
Cnksr1	2467	1512
Slc25a18	1367	79
Pard3b	8392	859
D130043K22Rik	5146	40
Nhs	5382	64
Qrsl1	1970	440
Trappc10	6353	5686
Xpot	6005	8237
Tecpr2	7942	2042
Cdk13	7081	5465
Mcur1	4356	3988
Slc9a3	5969	0
Bdp1	9921	3333
Ccno	1876	95
Prss55	1138	2
Pdzd2	11482	856
Zfp707	2010	965
Dennd3	5427	1715
A1bg	1823	0
Ltn1	7737	5742
Rgs11	2027	627
Pdia2	1721	22
Lclat1	4474	2306
Slc27a6	2598	582
Cep76	4431	1089
A1cf	6735	1047
Fra10ac1	1611	931
Gucy2g	4045	16
Cwf19l1	5756	1462
Lct	6174	47
Ogfrl1	4873	650
Phf3	7561	8482
Gls	7487	8929
Alpi	2337	445
Armc3	3016	30
Cubn	11325	207
Sapcd2	3407	1012
Ppig	6297	7397
Klhl41	2538	1042
Lrp2	15429	2326
Gpat2	2628	7
Esf1	3392	2699
Cep152	5768	1225
Taf4	4422	3523
Arfip1	2986	5563
Znhit6	2813	1388
1700009N14Rik	1262	6
Saxo1	1835	0
Grik3	8977	18
Zfp362	2882	1440
Aunip	1270	290
Morn1	3133	143
Uvssa	7326	2548
Nsd2	12796	9297
Stim2	4934	5277
Chrna9	2003	0
Rhoh	5384	195
Cytl1	974	24
Helq	3688	911
Lamtor4	877	2033
Lmtk2	8193	6065
Cd8a	3130	46
Tmf1	6781	4845
Ankrd26	6983	1103
Ipo8	5359	7756
Clip3	3358	302
Nccrp1	1356	3
Arhgef17	10250	6557
Mki67	10075	10586
Phrf1	5374	5683
Abhd13	5180	3174
Fam89a	1372	96
Jhy	3974	6
Cep63	2696	1073
Arhgap36	3217	6
Map7d2	4121	10
Gli2	6708	242
Gpr161	7024	766
Adamts14	5169	516
Mtr	4484	1321
Cntnap3	4868	0
Ogdhl	3723	930
Dhtkd1	3535	1108
Upf2	5174	3723
Kif16b	5478	2462
Kcng1	4216	0
Prrg3	6086	205
Awat1	1395	4
Sis	5953	0
Ankrd35	4058	277
Kcna10	1826	0
Gabbr2	5578	131
Kcnq4	4070	208
Gnat3	1174	5
Zfp518b	6882	624
Tigd2	3007	706
Prickle2	8676	348
Oxtr	4586	4
Cyp2b23	2182	0
Kat6a	9116	6574
Lonrf1	3775	851
Gan	3454	1725
Npat	7347	1951
Unc13c	8865	351
Marf1	7765	5779
Rap1gap	3965	6626
Trnp1	1654	218
Lmod3	2215	168
Cluh	5486	11493
S100z	300	2
Mdga1	8288	337
Fam171a1	4437	3570
Slc4a11	3201	1580
Chsy1	4199	3460
Otud4	7327	11689
Calhm4	3714	0
Phf21b	3836	76
B3gnt6	2367	6
Sap30l	1549	1786
Aspg	2732	1808
Pacs2	5486	7529
Lama5	11388	87210
Frmpd1	4812	796
Lrch2	6717	286
Cplane2	951	53
Itpkb	5101	1103
Polr3g	3060	984
Kif13b	8914	3897
Adgrf5	8755	6650
Heatr5b	6437	2869
Spink5	4765	10
Maip1	3601	1227
Atp8b2	5769	6195
Virma	7115	3567
Focad	5796	2080
Flnc	9167	9891
Tmem52b	2875	12
Htra4	2181	16
Exosc7	1037	1767
Uprt	7052	2954
Gabrr3	1456	0
Eml5	10136	992
Hcn4	6580	452
Lemd3	4743	2032
Kcnh4	3784	3
Arid4a	5780	3241
Hnrnpul2	5726	21072
Apobec4	1566	0
Tmem182	1096	407
Mamdc4	3990	311
Crnn	1973	0
Dpy19l4	6754	2659
L1td1	2942	0
Sbno1	10270	13388
B3glct	4570	1637
Nipal1	4205	2565
Dgki	13238	4
Hs3st5	3095	4
Prdm14	2593	0
Mrpl44	1424	1351
Ptafr	3640	631
Irs2	6794	8645
Ermp1	5399	3753
Pprc1	5250	5096
Phip	10729	5056
Zfp174	5942	393
Hcfc2	5437	1636
Myo1a	3353	178
Gpr179	9295	26
Ercc6	8423	1802
Esco1	4540	1723
Rbbp8	3902	2007
Prr16	2224	215
Slf2	7391	5220
2310009B15Rik	571	826
Stum	6557	20
Ttc30a2	2008	4
Tsc22d2	9798	4806
Map9	6277	133
Lhfpl3	3120	2
D5Ertd579e	6760	6705
Pigg	4685	1820
Mn1	6844	356
Spring1	2670	1315
Klhl42	6571	2085
Palb2	3949	422
Lilra5	2109	291
Prmt9	2781	1456
Ripor1	4133	6074
Tln2	12134	2118
Filip1	5207	713
1700017N19Rik	1690	0
Polr3a	4695	2750
Aadacl4	1224	0
Vcan	14689	8670
Myh13	5902	0
Pbrm1	8460	7956
Uggt2	6514	536
Fbxo43	4012	8
Fam186b	3187	4
Lrch3	6166	2929
Kdm3b	7112	7964
Hpse2	2175	17
Flvcr1	4555	1145
Tnks1bp1	5747	18397
Erich6	2195	41
Slc44a5	4096	0
Alg6	3114	603
Dnaaf5	3438	2663
Ccdc142	3129	636
Rsf1	11129	2818
Prss53	2531	79
Dscaml1	6825	8
Calhm1	1047	0
Ldlrad1	3541	19
Doxl1	2484	0
Pgd	2279	14873
Cfap126	1739	61
Ak5	3397	1276
Tbc1d4	6641	1391
Mfhas1	6527	4121
Nlrc3	6006	267
Trim55	2772	401
Ibtk	5650	4848
Tmem28	4765	10
Gm12695	2016	0
Mup6	882	0
Fat1	14627	33658
Mpp7	5773	1325
Taf2	5033	3383
Fam217b	2264	142
Prrc2c	10444	17118
Ccdc88b	4959	776
Rprd2	10278	4655
Prr19	1293	0
Arhgef26	5205	1884
Adgrl2	6052	3787
Cdh18	2744	8
Tshz1	5808	3706
Olfr455	954	0
Trio	11497	6673
Atf6	7463	6832
Ptprz1	10006	44
Ppp1r12b	12182	6121
Taok3	4536	6588
Pik3r4	4884	2722
Tmem236	3658	40
Tmco2	710	0
C2cd4b	1330	0
Brpf3	5973	4549
Dsel	5763	766
Gm6614	1953	0
Ric1	6282	3108
Cyb561d1	4191	1023
Pds5a	8997	9878
Myo5c	6732	1817
Mphosph9	7837	1533
Neto2	5999	786
Sult2a6	969	0
Agl	9963	7504
Hs3st2	2270	0
Chsy3	3882	628
Zkscan2	5645	22
Dnah2	13704	237
D7Ertd443e	2674	58
Slc9a5	5222	2021
Plekhg4	5057	259
Cul9	7844	1214
Dgkh	15641	574
Sipa1l2	6753	1798
L3mbtl1	5338	60
Setd2	8350	7008
Scaper	5643	1484
Adgrd1	5163	1145
C9orf72	3151	1682
Stxbp5	9074	1662
Chd2	9071	6957
Rhobtb1	4624	4365
Hecw1	9460	54
Slc43a1	2924	337
Cped1	4898	1144
Ttc37	5092	2796
2210408I21Rik	5632	253
Mamld1	3457	603
Prdm2	11549	5495
Vma21	4806	2054
Lrrc7	22711	112
Ubr5	9791	18838
Trrap	12479	13996
Cenpf	11122	3872
Arhgap21	6972	11469
Cystm1	1078	12322
Vps8	5033	2814
Tbccd1	2803	1202
Ccdc153	1107	0
Shank2	8899	814
Dmxl1	12211	7344
Ces1b	2007	402
Cep164	5513	2290
Cnfn	723	13
Chd5	9486	196
Pcdh9	6241	100
Kidins220	7402	10081
Ankrd11	8816	20521
Elp6	2064	412
Zfp777	3274	2757
Kmt2c	16819	6768
Cdh19	4274	12
Ctcfl	3247	34
Rimbp2	7001	2
Palld	7079	7433
Csmd3	13022	12
Mdn1	17959	3807
Tmem248	3845	6827
Amotl1	8950	8060
Tbc1d31	4206	1047
Prss33	1383	1
1810013L24Rik	4074	5384
Adamts3	7663	210
Wdr70	3590	2177
Klhl14	4718	0
Vmn2r28	2744	0
Lrr1	1503	100
Plb1	5321	6
Agmat	1428	1028
Phf20l1	6670	6044
Sclt1	3039	892
Bcr	6537	5742
Unc13b	14493	2853
Grm5	8524	0
Samd1	2248	3311
Fndc1	6177	2285
Bicra	5360	1437
Dip2a	6355	6704
Abitram	4299	769
Galnt16	4261	190
Bod1l	10538	8901
Ttll5	5045	1642
Chrna10	2513	19
Rbm24	3224	1360
Dip2c	8024	2691
Flnb	9099	51602
Fam184a	3950	37
Ccdc15	11861	347
Zscan25	2939	2344
Ptprq	9971	28
Ankrd44	6140	1405
Fbxo47	1681	26
Ino80d	13529	4408
Fbln2	4477	117554
Wdr86	1786	40
