Geneid	Length	genome_mapping/137-LC_R1.rn6.sorted.bam
Josd2	851	856
Mybpc2	3658	37
Tbc1d17	2157	803
Akt1s1	1582	637
Nosip	1442	531
Rasip1	2330	315
Otog	10037	3
Htatip2	1232	333
Reps1	2612	738
Perp	1871	22
Tjp1	6614	5265
Tm2d3	1238	175
Chsy1	3734	1449
Olig3	2059	0
Map7	4107	2576
Akap13	12221	3582
Zfp592	7209	1040
Mesp2	1857	17
Rlbp1	2367	381
Abhd2	2023	1329
Cpeb1	2615	520
Saxo2	2808	6
Eed	2014	578
Tmem126b	847	271
Prcp	2370	1665
Mrpl48	1288	659
Folr2	1212	1130
Lrrc51	915	62
Insc	2341	287
Lyve1	3083	2687
RGD1310717	1833	1
Swap70	3871	1189
Tmem9b	1053	990
Rpl27a	1057	6681
Nlrp10	2541	35
Abca15	5326	0
Ndufab1	2569	820
Tufm	1884	1190
Fam57b	1705	120
Cd2bp2	2928	1805
Bcl7c	986	431
Ahsp	557	6
Ate1	4531	285
Nsmce4a	864	444
Hmx3	1362	1
Hmx2	1497	0
Gprc5b	2549	1647
Rnf152	5487	107
Cpxm2	3497	427
Abraxas2	2940	814
Mmp21	1854	0
Zfp511	1134	133
Fuom	2217	117
Paox	1795	1136
Scart1	3291	4
Sirt3	1364	348
Ifitm1	672	5723
Pkp3	2941	4
Ptdss2	2190	1029
Rassf7	1413	23
Pidd1	3321	101
Cars	2970	912
Ppfia1	4789	660
Lrp5	5086	692
Ndufs8	749	884
Rhod	1486	14
B4gat1	1980	35
Cd248	2565	0
Sf3b2	3218	4153
Slc22a20	1472	0
Map4k2	4042	844
Trmt112	574	529
Trpt1	2882	96
Otub1	1687	1545
Lgals12	2793	1
Ganab	3870	5081
Incenp	3154	925
Ms4a10	869	0
Ms4a7	1498	52
Ms4a4c	672	2
Mphosph10	2191	450
Mcee	798	300
Pnma3	2993	89
Zfp275	6205	656
Lage3	743	801
Ubl4a	2333	581
Plgrkt	1024	295
Mlana	763	1
Tpd52l3	2290	0
Dkk1	2294	0
LOC689600	532	0
Pkd2l1	3105	48
Erlin1	3129	798
Hoga1	1771	299
Zfand5	2755	1878
Smc5	5930	887
Dmrt3	2394	0
Wnt8b	1456	1
Ndufb8	653	2244
Pax2	1400	50
Pdzd7	3907	69
Pprc1	5228	934
Actr1a	2767	4328
Taf5	3240	141
Col17a1	5433	11
Sorcs3	5767	142
Pik3ap1	2629	667
Ccnj	3820	16
Kcnv2	5201	0
Hells	3164	128
March5	1448	751
Pank1	2701	109
Lipk	2070	0
Papss2	3491	257
Trim31	2451	0
Smim29	881	374
Agpat3	6003	2038
Aire	1891	0
Ube2g2	1834	1029
Susd2	3185	331
Mcm3ap	6232	1256
Slc5a4	2079	0
Zfp280b	5006	0
Cisd1	734	848
Reep3	2500	1571
Lrrtm3	3842	133
Rfx6	3102	0
Asf1a	2693	397
Rpf2	1190	361
Hs3st5	3043	94
Nt5dc1	2721	302
Nodal	2034	0
Foxo3	2885	578
Sesn1	2850	675
Mical1	3536	1039
Mcu	1364	239
Spata9	1036	53
Slf1	3750	316
Fam172a	3907	1016
Lhfpl2	4254	3924
Slc30a5	3049	836
Cd180	2566	1138
Ppwd1	2453	304
Cenpk	1641	113
Dimt1	1407	226
Actbl2	2748	1
Gpbp1	3305	1379
Gpx8	1061	727
Mrps30	1435	462
Card6	4239	656
Ttc33	1790	258
Skp2	2972	149
Capsl	948	8
Il7r	3124	192
Rad1	1321	138
Adamts12	8571	598
Tpd52	924	1077
Tnik	4523	625
Mecom	5678	198
Armc1	2364	562
Ndufb5	1062	1117
Spry1	1028	339
Hspa4l	4152	654
Pabpc4l	1458	3
Mgst2	483	471
Stoml3	692	0
Exosc8	1353	233
Spart	3734	1302
Tm4sf1	1950	516
RGD1560324	1256	0
Fhdc1	4116	286
S100a5	445	1
Slc27a3	2274	204
Naxe	1019	555
Lamtor2	574	767
Ssr2	1039	2089
Msto1	1972	255
Krtcap2	1179	917
Slc50a1	1005	679
Zbtb7b	1623	582
Pygo2	2837	1040
Ube2q1	1808	1433
Tmod4	1375	56
Etv3	1598	247
Tbx15	1254	7
Man1a2	3481	838
Trim45	2314	47
Ttf2	3637	462
Igsf3	6565	1013
Mab21l3	3926	6
Nhlh2	4934	8
Bcas2	1054	630
Bcl2l15	850	1
Ptpn22	2747	38
Rhoc	1267	3824
Lamtor5	879	923
Eps8l3	2717	0
Gstm6l	1169	1
Ntng1	5085	185
Prmt6	3312	9
Hiatl3	2724	0
Usp53	6108	1610
Myoz2	951	1
Mettl14	2596	648
Papss1	2375	2931
Dkk2	3087	16
Bdh2	1156	107
Sec24b	5001	1330
Adh6a	1212	0
Metap1	2636	880
Msh4	2736	4
Hltf	4787	960
Clcn6	3305	2055
Prpf40a	3564	1574
Upp2	2514	0
Gca	1849	438
Fign	3384	48
Fkbp7	869	207
Dnajc10	4143	3033
Prg3	935	0
Mtch2	2230	2220
Ndufs3	1056	928
Mybpc3	4165	9
RGD1309730	1050	283
Apip	920	184
Ehf	2339	1
Lpcat4	2488	397
Emc4	1423	847
Emc7	914	1389
Srp14	839	1309
Pak6	2725	68
Vps18	3777	714
Ndufaf1	1486	232
Usp8	4065	1671
Stard7	1389	831
Astl	2250	0
Mrps5	2251	654
Bub1	4493	1066
Acoxl	3094	44
Chchd5	540	192
Tmc2	3109	0
Cpxm1	2367	222
Ddrgk1	1573	1022
Pank2	1853	301
Mcm8	3226	155
Fermt1	4787	23
Ankef1	3100	1
Sptlc3	2837	3
Snx5	2179	4195
Ovol2	1232	0
Smim26	646	176
Nxt1	855	389
Cstl1	652	2
Cst7	1140	280
Acss1	3595	740
Snph	4694	701
Angpt4	2328	102
Tspy26	2077	102
Plagl2	3502	299
Kif3b	5604	1127
Sun5	1070	0
Bpifb2	2072	0
Ergic3	1338	1906
Fer1l4	6098	0
Aar2	2623	448
Mybl2	3710	587
Ttpal	4643	1197
Wfdc5	1144	0
Matn4	2292	141
Pigt	2141	2790
Wfdc3	915	1
Ube2c	763	579
Ncoa5	3211	691
Dpm1	2297	492
Kcng1	2746	32
Zfp93	2098	9
Fam210b	1742	205
Fam209a	640	0
Nkain4	732	124
Lkaaear1	700	0
Sp5	2121	55
Alx4	1745	4
Il36a	869	0
C8g	823	104
Paxx	976	451
Edf1	685	1458
Phpt1	561	740
Glt6d1	1130	0
Lcn9	807	0
Cacfd1	1829	179
Slc2a6	2126	221
Vav2	5164	1020
RGD1306233	877	6
Med27	1252	371
Miga2	3293	669
Dolpp1	2146	380
Ciz1	3302	938
Psmd5	2042	903
Phf19	3789	276
Lhx2	1903	4
Olfml2a	5515	1537
Crygn	414	2
Chpf2	3763	947
Srpk2	3619	1646
Armc10	1926	622
Phtf2	4778	328
Sema3c	4768	2368
Sema3e	4476	361
Hepacam2	1489	3
Pdk3	2209	588
Gpr165	3156	71
Pgr15l	1648	6
Rpa3	617	233
Lsm8	797	420
Irf5	2099	1189
Tnpo3	4158	1487
Chchd3	1504	1075
Lrguk	3064	12
Slc35b4	3622	1337
Atp6v0a4	3154	23
Zfp282	4839	426
Malsu1	747	238
Mad2l1	1424	448
Smyd1	2146	1
Mrpl35	1631	439
Usp39	1954	558
Ctnna2	4340	460
Htra2	1584	728
Wbp1	1175	148
Bola3	1093	281
Dguok	997	175
Cct7	2486	3381
Alms1	9958	695
Fam136a	1607	391
Nfu1	1109	446
Podxl2	2034	694
Chchd6	1078	364
Txnrd3	2786	171
Hdac11	2513	868
Lsm3	709	553
Eif4e3	2542	282
Ppp4r2	4848	1471
Setd5	7113	1984
Arpc4	1423	3628
Csgalnact2	3636	173
Pex26	3690	288
Usp5	3205	1942
P3h3	2025	1588
Mrpl51	2366	541
Tapbpl	1886	606
RGD1311164	2234	389
Dusp16	1986	178
Erp27	1005	2
Aebp2	1904	377
Casc1	2409	205
Mrps35	2238	287
Steap1	1200	174
Jph1	2461	32
Rbpj	4278	3176
Mybl1	3643	262
Mrpl15	1723	439
Sdr16c5	1398	0
Arid1a	7063	3100
Bsdc1	2685	1110
Gem	1812	269
Slc26a7	2285	43
Otud6b	1323	387
Gpr63	2417	44
Rragd	1445	150
Ube2j1	1305	732
Rars2	1860	240
Smim8	1756	194
Ddx58	4511	332
Ndufb6	629	936
Bag1	1308	1245
Rpp25l	774	180
Ctnnal1	3644	800
Snx30	3128	509
Slc46a2	1985	7
Tex10	3893	444
Sec61b	562	1083
Nans	2022	1258
Xpa	1204	44
Zbtb5	4348	286
Zcchc7	1996	476
Prpf4	2596	552
Atp6v1g1	1074	4081
Tmem268	3795	1251
Frmd3	2032	33
Kdm4c	3972	301
Tyrp1	2685	6
Ttc39b	2676	228
Bnc2	4091	142
Ifna4	570	1
Slc35d1	3043	411
Oma1	1839	336
C8a	3626	0
Ttc22	2553	9
Prpf38a	1656	678
Gpx7	1035	486
Coa7	2787	152
Echdc2	1390	53
Arhgef39	1620	400
Efcab14	3411	2921
Nsun4	2563	86
Ipp	2223	250
Toe1	1436	278
Atp6v0b	666	1620
Lao1	1896	0
Mfsd2a	2147	559
Rhbdl2	973	12
Csf3r	3125	971
Ago4	3737	78
Clspn	5052	179
Sh3bgrl3	755	2894
Zfp593	2010	186
Grhl3	2480	39
Zfp46	4481	699
Cela3b	907	10
Eif4g3	5307	4563
Pink1	1146	1164
Mul1	4251	381
Pla2g2e	1055	20
Mrto4	1355	581
H6pd	4724	834
B3galt6	2137	142
Isg15	663	81
Pin1	925	947
Angptl6	1570	18
Cox7a2l	1241	2817
Ttc27	2821	344
Slc4a1ap	2388	593
Emilin1	3836	1279
Cenpa	1300	152
Adgrf3	3145	5
Klhl29	6983	152
Slc7a15	2425	4
Pum2	6089	3116
Osr1	1687	377
Gen1	4285	191
Fam49a	1356	487
Itgb1bp1	1329	842
Sntg2	2162	24
Gpr22	4539	44
Agr3	1069	0
Agr2	932	1
G2e3	4952	512
Eapp	1465	610
RGD1305089	2337	304
Brms1l	2652	172
Nkx2-8	1078	4
Trappc6b	1165	485
Klhl28	3036	169
Fkbp3	1150	1526
Nin	6718	373
Jkamp	1455	588
Six4	5970	35
Ppp2r5e	6177	1132
Churc1	461	433
Med6	1086	306
Zfyve1	3821	700
Arel1	4982	1099
Acyp1	707	234
Nek9	5822	2302
Batf	969	126
Erg28	1683	450
Flrt2	2900	351
Gpr65	1014	87
Ttc8	1617	179
Cpsf2	4892	1215
Serpina9	1680	0
Clmn	4069	282
Ndufb11	849	1173
Cfp	1479	614
Cinp	1472	491
Exoc3l4	2783	15
Nudt14	816	143
Brf1	2380	490
Syne3	5071	530
Asnsd1	2334	791
Morc2b	3714	0
RGD1310212	3495	0
Polrmt	3745	398
Elane	905	5
Med16	2942	1131
Apc2	9594	1077
Mrpl54	611	697
Ankrd24	3472	28
Ndufa7	476	841
Bpifc	2228	5
Nuak1	2864	313
Nup37	1369	321
Washc3	1039	585
RGD1561102	788	5
Ano4	3974	821
Nedd1	3434	314
Ntn4	2083	202
Ndufa12	550	630
Mrpl42	671	516
Myf5	2055	0
Lgr5	3130	42
Cpsf6	7168	1836
Tbk1	2987	785
Trabd	2397	797
Ppp6r2	3582	1199
Irak4	2323	576
Zfp641	4142	316
Ddx23	3075	2116
Pfdn5	645	1211
Aaas	1911	652
Hoxc12	843	0
Cbx5	1162	528
Aasdhppt	1040	490
Mmp27	1597	0
Mmp20	3284	2
Med17	4197	358
Naalad2	2993	10
Mbd3l1	834	0
Tmem205	1443	272
Rgl3	2606	164
Prkcsh	1977	3905
Zfp653	2155	210
Npsr1	3668	0
Vps26b	3576	1284
Adamts15	6064	606
Vsig2	1175	13
Crtam	1717	1
Tecta	7493	22
Trim29	2832	7
Abcg4	3770	165
Bcl9l	5711	824
Mpzl2	3255	401
Nnmt	1043	72
Ddx10	3356	416
Atm	9756	1431
Slc35f2	2455	72
Hykk	2504	16
Pstpip1	1547	1007
Rec114	948	16
Bbs4	2510	500
Celf6	1710	45
Parp6	2610	803
Pias1	2194	536
Iqch	3618	16
Hacd3	2923	1366
Snx22	840	66
Lactb	1987	474
Bnip2	1514	983
Rnf111	4692	895
Khdc3	1600	4
Fam214a	4328	773
Lysmd2	1256	236
Gsta4	786	266
Mto1	2396	234
Senp6	4514	1551
Fam46a	2474	173
Ankrd34c	2480	14
Cldn2	3035	4
Tfdp2	2372	282
Rnf7	1256	216
Spsb4	2775	57
Sox14	1937	0
Nck1	1745	686
Mrpl3	1647	993
Hemk1	1553	116
RGD1307461	2599	32
Mst1r	4120	27
Uba7	3063	181
Nckipsd	2930	741
Col7a1	9170	1004
Atrip	2549	152
Spink8	674	5
Smarcc1	3670	1609
Ngp	1099	23
Prss42	1130	0
Ltf	2761	0
Ctdspl	4122	835
Exog	4081	170
Eif1b	882	1028
Hhatl	1773	54
Cdcp1	5232	3
Fyco1	7743	1085
Xcr1	4238	13
Ccr1l1	1071	5
Slc25a23	1404	405
Slc25a41	1235	1
Acer1	2424	6
Mllt1	3721	1199
Rfx2	3147	184
Cd70	818	9
Efhb	2654	6
Plcl2	3939	454
Mocs1	1579	444
Unc5cl	1528	1
Apobec2	1198	25
Trem2	1157	3483
Trem1	919	436
RGD1565959	576	0
Guca1a	990	1
Bicral	4494	467
Ptk7	3888	1216
Mrpl14	884	285
Aars2	3323	270
Enpp4	4648	2731
Cyp39a1	3195	57
Tfap2d	1241	0
Tfap2b	3406	2
Il17a	1144	0
Adgrb3	5473	419
Plekhb2	3266	7112
Lman2l	703	77
Cnnm3	4107	831
Sema4c	4189	1081
Mrpl30	1109	187
Map4k4	5254	7349
Il18r1	2436	14
Gpr45	3470	18
Tgfbrap1	5567	1165
Mettl21c	1104	1
Tex30	1949	222
Mfsd6	4840	1208
Ndufb3	717	505
Clk1	1775	2048
Kctd18	5901	744
Carf	2781	221
Ikzf2	1269	17
Pi15	1359	38
Fsd1	841	102
Arpc2	1428	7634
Aamp	2715	2403
Prkag3	2742	5
Stk11ip	3643	524
Cul3	4271	2114
Cab39	3684	3169
Dtymk	1235	874
D2hgdh	2266	190
Pdcd1	1927	3
Fer	3387	313
Copg2	3151	2100
Efcab1	1198	62
RGD1564712	541	1
Fem1c	6772	769
Ap3s1	1285	923
Pof1b	3877	8
RGD1562871	1144	0
Fam46d	1494	0
Tbx22	4875	2
Gpr174	4735	13
RGD1560455	2874	86
Lpar4	4171	75
Magee2	2125	29
Cdx4	1615	0
Foxo4	3159	548
Gdpd2	2500	56
Pdzd11	1138	462
Mageb5	1344	0
Slitrk4	3860	19
Usp26	4041	0
Mbnl3	2014	9
Rap2c	3168	1098
Cul4b	3821	1070
Efhc2	2563	17
RGD1561661	1913	0
Tbc1d25	2341	340
Suv39h1	3337	734
Glod5	699	41
Gpr143	1612	25
Frmpd4	5123	105
Ofd1	3558	338
Asb11	1317	4
Eif1ax	3059	2107
Tbl1x	5017	1782
Mageb3	996	0
RGD1562485	1312	0
RGD1563104	3753	0
RGD1561230	2078	0
H2afb3	351	0
Mmgt1	4101	1175
Dusp21	857	0
RGD1309748	3841	1098
Pmm2	1841	1138
Rbfox1	4153	844
Eef2kmt	1671	46
Ppl	6281	201
Ubn1	6377	1377
Glis2	3360	782
Zscan10	2747	5
Bicdl2	1966	3
Prss32	1620	1
Prss22	1271	2
Syngr3	1219	191
Noxo1	1965	0
Rnf151	1170	13
Spsb3	1953	794
Sox8	3244	615
Capn15	4815	460
Tmem8a	3455	806
Cpeb4	2830	1030
Fbxw11	3793	2070
Ranbp17	4235	96
Nipal4	3265	284
Cyfip2	6253	3916
Maml1	5475	519
Jade2	2712	487
RGD1310352	2253	2471
Fstl4	2809	23
Aff4	10168	2862
Sept8	4008	4150
Rapgef6	5996	603
Zfp39	4013	106
Wnt3a	2642	0
Atpaf2	1462	353
Slc5a10	1791	5
Zfp287	5339	236
Ccdc42	1324	0
Ctc1	4155	1364
Mpdu1	1277	689
Tnk1	2055	21
Neurl4	5190	1106
Alox12e	2456	0
Tm4sf5	951	0
Spag7	1224	708
Traf4	2006	290
Ankfy1	7180	3173
Rap1gap2	3803	480
Sgsm2	4712	798
Hic1	2943	58
Scarf1	1643	152
Rab11fip4	3127	285
Ssh2	6343	1379
Abhd15	3098	323
Rhot1	2917	788
Psmd11	3344	2264
Unc45b	3384	3
Rad51d	2541	246
Fndc8	2406	5
Slfn2	2078	1536
Usp32	6396	1665
Tbx2	1234	38
Tbx4	3254	114
Med13	7024	1360
Mpo	1959	6
Epx	2690	2
Stxbp4	2289	118
Sgca	1693	161
Dlx4	1629	0
Hoxb13	1347	0
Hoxb3	1863	197
Tbx21	2428	5
Osbpl7	3504	438
Sp2	2353	466
Plxdc1	2874	83
Ikzf3	2333	20
Msl1	2768	1218
Ttc25	2215	29
Kat2a	3059	1021
Ezh1	4245	1015
Arl4d	1382	81
Nags	2111	4
Hexim2	1454	166
Wnt9b	4662	7
Cyb561	2683	220
Dcaf7	5563	2225
Map3k3	4607	1737
Ddx42	4068	1681
Polg2	1872	83
Smurf2	4960	1224
Cog1	2994	913
Cdc42ep4	2831	1569
Fads6	1796	74
Caskin2	4879	1028
Evpl	6090	79
Rhbdf2	3480	668
Mgat5b	3947	304
Usp36	4263	624
Engase	3977	756
Cbx2	3750	70
Fscn2	1710	24
Sirt7	1717	616
Cd7	974	27
Foxk2	4359	984
Rab40b	1861	45
Fn3krp	1600	391
Slc7a4	2272	48
Klhl22	2562	721
Dgcr6	985	732
Dvl3	2007	854
Etv5	3897	834
Rtp2	938	0
Bcl6	3389	685
Cpn2	1698	1
Ubxn7	2733	19
Slc51a	1603	9
Muc20	1550	1
Osbpl11	3958	1670
Sema5b	3409	859
Iqcb1	2844	165
Ift57	2548	277
Hoxd10	1848	1
Nfkbiz	2990	282
Cep97	2817	229
Zbtb11	4883	478
Adgrg7	2736	1
Col8a1	2432	1388
Arl13b	3535	486
Fam3b	952	14
Ripk4	3586	1
Zbtb21	3405	360
Ets2	3614	656
Sim2	3683	11
Morc3	3847	982
Cbr3	1175	131
Il10rb	1805	896
Cldn17	1177	0
Bach1	3232	292
Usp25	4531	693
Arhgef18	6131	598
Pcp2	461	0
Cers4	3348	520
Rnf6	3403	742
Zkscan5	3683	406
Daglb	3018	1312
Zfp316	5739	185
Rnf216	4759	865
Tnrc18	10632	1874
Ttyh3	4473	2725
Mrm2	1535	66
Cox19	2647	636
RGD1566386	2915	90
Zfp68	4654	618
Cops6	1173	1593
Fbxo24	2095	20
Agfg2	2742	625
Nyap1	3853	119
Gigyf1	3939	871
Cldn15	684	22
Tyw1	2617	478
Sbno1	5357	1267
Pitpnm2	6597	910
Kntc1	6479	731
Pptc7	4234	716
Anapc7	2584	640
Rnft2	4194	468
Fbxw8	5076	1176
Rfc5	1582	548
Sirt4	1641	56
Hps4	2830	589
Ep400	10610	2040
Ddx51	2619	518
Galnt9	2939	83
Pole	7101	845
Usp30	3362	651
Tmem119	2167	180
Sart3	3605	841
Dtx2	2665	347
Baz2a	6164	1339
Mmp19	2004	1776
Asf1b	1586	339
Misp3	1036	8
Dcaf15	2225	765
Zswim4	4598	411
Klf1	1514	11
Rtbdn	1513	29
Tnpo2	4807	2324
Serpinb11	1909	22
Serpinb13	1608	0
Gli2	6146	85
Tfcp2l1	8869	70
Ccnt2	5653	1315
Slc26a9	3580	3
Elk4	10127	1802
Rbbp5	3852	749
Ppp1r15b	5383	1436
Optc	1253	12
Kdm5b	6246	714
Ppp1r12b	9161	1175
Lmod1	3904	320
Ipo9	3421	2062
Pkp1	4605	649
Crb1	4603	3
Trove2	3737	650
Dhx9	4205	2923
Tpr	7527	2807
Abl2	3764	301
Fam20b	5051	1649
Rasal2	3700	658
Tnn	5783	48
Rabgap1l	2771	172
Zbtb37	1775	32
Klhl20	3134	488
Tbx19	2542	42
Pogk	6927	1031
Olfml2b	3122	924
Atf6	3217	1053
Igsf9	4126	73
Exo1	5052	167
Kctd3	3687	1232
Ptpn14	4165	204
Prox1	4129	280
Cd34	1161	375
Fbxo28	1499	414
Lrrc8b	2412	649
Abcg3l3	2002	111
Aff1	4660	670
Sept11	2024	1195
Thap6	796	79
Ppef2	2866	23
Mthfd2l	2187	90
Adamts3	4202	33
Uba6	6567	797
Slain2	4791	1566
Guf1	6196	434
Arap2	7047	1417
Med28	2089	685
Lgi2	1760	89
Anapc4	3047	909
C1qtnf7	1336	29
Fbxl5	2658	1460
Zbtb49	2685	122
Stk32b	1245	15
Sorcs2	5713	456
Sh3tc1	4220	547
Zfyve28	3980	80
Fam53a	2120	194
Depdc5	8076	823
Eif4enif1	3625	556
Patz1	4004	526
Osbp2	3952	508
RGD1308775	2518	5
Rnf215	2492	465
Sf3a1	5019	1540
Cobl	4777	183
Ikzf1	2023	381
Tmed4	2189	946
Adcy1	3219	150
B3gnt2	2934	788
Ahsa2	3698	424
Pex13	1731	404
Papolg	3725	262
Pcgf3	1444	262
Mfsd7	2733	186
Vcl	5270	2346
Comtd1	2308	414
Zfp503	3101	357
Fezf2	2072	0
Nkiras1	2541	205
Kctd6	1420	145
Samd4a	2913	403
Wdhd1	4215	669
Socs4	2015	170
Fbxo34	2926	373
Atg14	3409	264
Peli2	3473	434
Slc39a2	1329	4
Supt16h	4455	2411
Sall2	5186	479
Ngdn	1202	550
Nfatc4	3170	242
Cenpj	4491	333
Ift88	3068	271
Lats2	4958	1063
Mtmr6	3779	1566
Wdfy2	6069	1525
Neil2	1042	20
Zfp395	3799	570
Pnma2	3327	172
Cdca2	3647	315
Slc39a14	4724	1399
Piwil2	4899	15
Lgi3	3319	1501
Fndc3a	3513	1021
Pcdh17	4661	252
Pcdh20	5179	165
Klf12	2622	126
Acod1	2143	24
Slitrk1	4039	139
Slitrk5	4822	157
Gpc5	2491	52
Tgds	1797	428
Farp1	4564	1318
Flnb	8861	1953
Lsm5	539	223
Il17rb	2056	70
Itih1	2875	4
Bap1	3751	1713
Eaf1	4853	1159
Oxnad1	2647	310
Ercc6	7003	432
Arhgap22	2086	617
Rgr	1656	4
Med26	3617	179
Abhd8	1982	509
Arrdc2	2318	451
Ell	1815	378
Rex1bd	592	209
Armc6	1438	118
Cilp2	4081	12
Gmip	3909	544
Csgalnact1	2314	424
Spock3	3142	386
Enpp6	1729	291
Mtmr7	2669	276
Cnot7	2614	810
RGD1304810	2491	23
Prag1	4759	1042
Mfhas1	3177	271
Mboat4	1308	5
Gtf2e2	1513	380
Unc5d	3057	28
Plpbp	1179	367
Htra4	2256	32
Ank1	5124	324
Tubgcp3	3511	851
Atp11a	7459	4048
Kbtbd11	4102	321
Efnb2	1158	113
Champ1	3974	728
Irx4	2546	1
Irx1	2333	58
Papd7	3819	558
Mfsd14b	3184	1605
Dapk1	5878	1005
Dok3	1527	747
Nsd1	9233	2203
Zfp346	3298	347
Ror2	3942	128
Susd3	1279	345
Phf2	4931	1221
Kdm1b	4202	400
Mylip	3069	835
Tfap2a	3207	44
Bloc1s5	1782	425
Rreb1	8452	1036
Fam50b	1316	0
Ripk1	4526	950
Serpinb9d	1083	0
Hist1h2bh	949	652
Slc17a2	2822	2
Hist1h2an	596	6
Vps41	2854	2029
Yae1d1	3432	703
Arhgap12	4891	722
Zfp438	3117	87
Mtpap	2680	520
Dip2c	6107	736
Larp4b	5951	2105
Wdr37	4349	526
Pitrm1	3178	1608
Sfmbt2	2609	41
Camk1d	4438	516
Mcm10	3945	328
Nsun6	2036	142
Bmi1	1131	438
Mastl	2989	288
Cd226	2312	3
Neto1	3524	135
Kcng2	1838	68
Rbfa	1417	408
RGD1308601	3148	279
Pex19	2852	387
Me2	2899	1863
Mex3c	3213	806
Zfp608	6072	448
Sncaip	3803	123
Zfp474	2185	11
Spire1	5480	1683
Zfp532	5998	972
Napg	3571	906
Pde6a	4104	5
Tnfaip8	2163	438
Arhgap26	2730	173
Tcerg1	4366	1815
Jakmip2	3488	208
Fchsd1	4442	278
Diaph1	5588	1921
Taf7	1760	121
Psd2	4397	822
Cdc25c	2068	221
Epb41l4a	2025	129
Wdr33	4525	859
Ammecr1l	4268	972
Celf4	3456	756
Nol4	5088	73
Dsc3	2878	0
Zfp521	4723	323
Cables1	2600	441
Mib1	3781	674
Elac1	2836	135
Cdh5	2549	1742
Gins3	2310	129
Csnk2a2	1518	751
Adgrg5	2772	62
Ogfod1	1638	172
Hmgxb4	2263	318
Irx3	1567	79
Rpgrip1l	7081	436
Sall1	5123	1276
Papd5	3978	710
Neto2	1545	138
Smarca5	4168	1339
Rbmxrtl	1575	553
Gfod2	2043	96
Thap11	1818	382
Esrp2	3974	21
Slc7a6	3652	1118
Nfat5	13539	2405
Psmd7	1588	1701
Chst4	2222	25
Zfp612	4888	527
Fuk	3636	255
Pdpr	2847	360
Chst5	1991	93
Cntnap4	4730	66
Mon1b	2017	446
Gan	2730	112
Kcng4	4083	84
RGD1304884	3733	1817
Jph3	3606	635
Klhdc4	321	25
Snai3	1594	24
Vps9d1	2703	1078
Ccsap	1069	120
Taf5l	2880	122
Nrap	5483	23
Nhlrc2	4565	556
Hspa12a	6331	803
Pdzd8	7183	1166
Rab11fip2	1564	125
Fam204a	2115	191
Clca1	3608	69
Clca5	4049	10
Slc2a12	4118	608
Pdcd6	1531	1437
Brd9	2363	925
Nkd2	4023	371
Map3k4	4908	687
Kptn	473	61
Rgs17	2494	110
Zbtb2	3068	268
Tcp10b	1386	0
Kif13a	6733	1392
Vps37c	2647	43
Dact2	2731	126
Chd1	6393	1047
Fam120b	4841	770
Zfp51	2072	65
Zfp53	2536	136
Zc3h12d	3691	294
Shprh	7005	676
Cnot3	2869	900
Zfp772	1975	133
Zim1	3339	37
Nlrp5	2931	0
Kmt5c	2411	667
Tmem150b	1667	160
Zfp329	8686	275
Zbtb45	2197	341
Npas1	1965	25
Strn4	3500	1723
Pnma8b	2575	722
Ppp1r37	2933	974
Irf2bp1	2702	438
Opa3	2075	396
Zfp112	3446	68
Pinlyp	734	8
Zfp575	1138	59
Cxcl17	795	11
B3gnt8	1812	20
Exosc5	1026	275
B9d2	1037	173
Cyp2s1	2632	68
Dyrk1b	2387	276
Supt5h	3424	2866
Samd4b	4298	1943
Zfp84	5930	405
Clip3	2123	914
Lrfn3	2048	127
Cd22	3695	136
Chst8	2058	79
Rhpn2	3185	235
Tshz3	4881	180
Uri1	3236	645
Klk12	892	0
Klk8	1302	0
Acp4	1170	61
Ap2a1	2934	2726
Tead2	2135	55
Tmem143	1607	158
Heca	4794	966
Hebp2	2559	91
Tubgcp5	3701	394
Cyfip1	4387	3484
Nipa2	2860	1247
Nipa1	1842	491
Herc2	15167	2569
Il20ra	2065	2
Slc35d3	2608	14
Chd2	6092	1109
Rgma	3485	839
Wdr73	1382	192
Man2a2	4200	2202
Hddc3	1582	414
Prc1	2928	2035
Arpin	1857	319
Mesp1	1275	0
Adamtsl3	7268	290
Efl1	3621	544
Tyr	3018	0
Uvrag	3874	268
Chrdl2	1529	5
Fchsd2	4238	1042
Rnf121	984	257
Art1	1369	0
Usp47	5673	2080
Ubqln3	2170	0
Dchs1	10462	1389
Ipo7	5208	2643
Dennd5a	4927	6859
St5	4292	711
Usp31	5018	639
Tnrc6a	7938	1796
Sez6l2	4207	703
Zfp629	5734	474
Fbxl19	2421	498
Zfp668	3374	219
Inpp5f	4794	1497
Ikzf5	2778	400
Fam53b	5252	662
Edrf1	5203	399
Nkx6-2	1267	289
Tubgcp2	2827	1104
Scgb1c1	459	21
B4galnt4	3551	217
Gatd1	1098	226
Ano1	4645	256
Oraov1	2664	367
Tpcn2	2879	847
Mrpl21	941	283
Tvp23b	1654	468
Bbs1	3750	625
Tmem151a	1945	1
Ovol1	2993	40
Tigd3	1586	32
Znhit2	1282	126
Taf6l	2049	366
Ints5	3274	563
Lrrc10b	1229	9
Ms4a1	1224	5
Pnma5	1925	0
Trex2	985	0
Plxna3	7373	766
