Geneid	Length	genome_mapping/High_6499c4.rep2.RNAseq.mm10.sorted.bam
Sh2d1b2	399	0
Wdr72	5218	298
Kcnk6	4089	465
Usp36	5609	2975
AW146154	3411	203
Klhl32	7136	54
AW554918	5351	518
Ccdc102a	2304	1159
Layn	1786	681
Tnfaip8l3	2225	12
Rfx7	8000	1590
Pgap3	2424	639
Bex6	983	0
Gm5127	1809	4
Slc47a2	2377	0
Il20rb	2478	264
Ccdc185	2055	0
Dnaaf3	2236	168
Lrrc8b	6731	2825
Zdhhc6	2373	3736
Acsl6	3074	145
Acsl4	5280	6660
Acsl3	3950	2583
Myot	2213	553
2310061I04Rik	1240	1372
Ifitm6	541	55
Slc2a13	6541	86
Zyg11b	10654	3849
Prex2	11187	2202
Crxos	2967	0
Pus10	4768	1107
Dnah1	12872	65
Fbxw10	3282	36
Evi2a	2296	301
Mef2a	5843	6483
Cemip2	6702	4119
4931408C20Rik	4331	0
1700071K01Rik	1038	0
4930596D02Rik	1162	0
Gm4951	2648	216
Pin1rt1	1083	0
B020031M17Rik	925	0
Gm904	649	0
Ube2u	1517	10
Trim80	1932	11
Vrtn	3608	0
Gm5544	891	12
I830077J02Rik	1066	68
Gm5592	3033	0
Pate9	2342	0
Akap14	1792	6
Smim9	703	0
Gm5820	2187	24
Pramel17	1975	0
Gm12888	1181	0
Ubtfl1	2757	0
Fbxw18	1519	0
Rtl4	3634	0
Cldn34b4	1103	0
Tmem253	1227	53
Zfp872	2960	35
4930432M17Rik	1127	4
9130409I23Rik	1898	38
Zfp551	2335	104
Cpne8	3715	1814
Rps27a	821	20993
Smagp	1463	687
Ak8	1570	33
Ctrc	957	4
Kcnk9	7762	0
Adamts17	6029	20
Vmn2r66	2556	0
Tubal3	3096	16
4930415L06Rik	2618	0
Khdc1c	844	0
Med22	3576	4402
Treml4	1745	50
Thnsl2	2086	364
Calca	1513	13
Rabgap1	6972	4118
Ube3a	9208	4002
Ak2	3339	4705
9230019H11Rik	2801	0
H2-Eb2	3380	8
Ldlrad2	1828	11
Cibar2	1189	0
Hbq1b	748	0
7420426K07Rik	1504	0
Ncoa4	4193	5315
Asic2	3791	0
Il17re	2751	624
Limk2	5080	3411
1700024G13Rik	398	0
Ccdc160	1536	26
Rufy4	2336	71
Ppp2r1b	5431	2071
Tnfsfm13	2235	0
H2al1n	510	0
Pramel31	2072	0
Gm5800	851	0
Shank1	7596	25
Ank2	15094	665
Retreg1	3859	10252
Btg1c	1194	0
Armc2	4865	122
Gm4841	2838	14
Tdpoz8	2142	0
Erich1	1579	742
Tlcd5	3575	310
Gm4907	1310	0
Pnldc1	1689	20
Pm20d2	5573	404
Mrgprx2	4559	22
Gm4981	1813	0
Clpsl2	444	0
Ldc1	2208	10
Shisa6	7487	419
Bpifb4	2115	235
Ccdc24	1281	82
Dnaic2	2867	15
Gm5460	1903	0
Kbtbd6	2982	36
Pnpla1	4483	0
Zfp936	3110	0
Foxr2	3208	0
Zfr2	3341	106
Tmem92	2187	0
Ms4a15	1713	3
Catspere2	4710	3
Zfp345	2706	0
Mansc4	1123	0
Gm5891	1726	0
Spag11b	1740	0
Trim43a	1989	9
Zc3h12b	6483	83
Gm6034	1633	0
Defb42	614	0
Sorbs1	6791	7152
Golm1	3693	16903
Setd6	1672	930
Xpo1	5144	5975
St3gal5	2453	4087
Zfp748	4615	391
Trpm3	17374	62
Zcchc18	4997	71
AU040320	5317	2787
Pakap	15769	6236
Ap2b1	5409	11053
Nrbf2	1789	819
Atp2b2	9554	4
B3gnt8	1867	156
Nacc2	7016	2100
Cacnb4	8682	18
Musk	3666	14
Ccne2	3220	127
Agap1	9581	6144
Pinlyp	730	14
Gm4925	1561	32
Samt2	893	0
Psg27	1942	0
Tomm40l	2920	1685
Nfatc2	8371	728
Samd4	7537	1977
Defb36	468	0
Gm4567	1594	0
Alpk2	7248	464
Piezo1	8219	9935
Fbxo40	5494	901
Cstf3	5190	1411
Slc41a3	2657	462
Defb28	397	0
Prok2	1513	12
Oosp2	673	0
Zfp1	1998	1527
Zfp27	3852	472
Rusc2	5562	4963
Cgn	5005	7045
Kcnh6	4438	0
Xaf1	2598	358
Gm10439	1803	0
Slc38a6	2959	654
Btla	3235	76
Adam15	3007	4526
Adcy7	6330	2742
Fam117b	5534	3226
Creb1	8421	2108
Arhgap25	4263	314
Arhgef10	5528	2315
Arnt	4369	5000
Strip2	5369	427
Gpx4	1465	14438
Tyw5	1438	382
Timm8a2	915	6
Zfp791	2940	530
Prps1l3	4006	2610
Card9	1871	406
Gm20736	831	0
Slc22a14	2200	5
Defb48	445	24
Defb45	388	0
Baiap2	3610	8821
Brms1l	2567	1091
Washc1	2986	2610
Btrc	6476	1454
Sgk3	5620	600
Capzb	1898	14816
Zdhhc12	1194	1697
Rai1	7507	5013
Cd209b	2112	50
Cd6	3034	54
Cdh3	4037	3931
Spn	4695	337
Krtap5-5	1177	0
Cklf	2258	223
Nat8f3	1839	0
Cnot2	3768	3102
Csf1r	3875	6993
Col28a1	4230	151
Tcf25	3318	19213
Nell1	2812	2
Ripply2	1264	0
C130026I21Rik	1971	10
Ccdc107	814	1247
Mcidas	2354	0
Ripply1	679	24
Ccdc17	2003	159
Gm6377	2801	236
Lipt1	2266	180
Gm6460	821	0
Cks1brt	2397	0
Lekr1	4276	123
BC147527	1657	4
Zfp987	2833	0
Wdr93	2497	35
Gm11992	2400	24
Gm14092	1814	0
Gm11437	1229	16
Defb23	624	0
Deptor	8674	6645
Dhrs4	1658	1629
Dnajb6	5133	3043
Dusp22	3058	579
Dyrk1b	2635	1061
Edil3	5358	250
Fer	3627	1557
Dbi	745	3758
Kat2a	3243	2463
Gnpda2	2556	990
Grk6	3765	4677
Anapc11	3495	1826
Banf1	1209	4463
Ctsa	3626	12607
Arsi	2764	116
Esp1	1049	0
Adar	6206	4086
Usp14	4360	5126
Cldn19	4236	8
Glrx2	3730	910
Marveld2	3382	1610
Clec5a	3820	336
Kcnh1	7239	32
Txnl4a	5714	1694
Mapt	5380	414
Dach1	5448	68
Olfm1	3428	643
Dmrtc1a	1382	0
Dnm3	7523	169
Rabgap1l	9489	1831
Ric3	6492	21
Sertad2	6199	3116
Smurf1	5333	7708
Stk35	6193	2334
Gng2	4012	586
Slx4ip	5854	571
Ets1	5367	5199
Slco3a1	5368	2475
Zfp953	4641	170
Slc16a3	2577	4544
Gng7	3495	122
Faim2	4668	29
Slc7a15	2993	34
Mapk1	5700	8950
Gngt2	850	259
Obox7	1264	0
Kdm3a	5072	6172
Rnpc3	3888	1657
Fthl17f	733	0
Elavl4	4591	0
Fn3k	4358	128
Fnbp1	5619	2274
Gabrb3	5698	76
Gpr146	6608	2538
Cdc42se1	3200	8030
Tmod2	10258	114
P2rx7	6448	900
Rcsd1	2670	1107
Rnf38	5982	3572
Gm4787	2496	2
Try10	890	0
Gm5771	824	0
Svbp	980	823
Atp8a1	8250	2528
Kif5a	7006	179
Nhlrc4	2141	0
Kctd21	2973	194
Klk13	1033	0
Pigc	3301	674
Trim58	2192	0
Trim63	2207	2139
Cox8c	476	0
Pkib	6039	113
Kcnj15	5465	151
Klhl15	5256	288
Ldb3	6015	3918
Plpbp	4710	3915
Prkcz	4718	470
Rbms2	5609	3489
Mier1	5031	2997
Mrpl1	4188	1337
Rapgef1	6347	9028
Seh1l	4121	6101
Sel1l	6300	8925
Skil	7066	7617
Tom1l2	6248	4775
Negr1	5939	8
Glt6d1	1091	0
Rasa4	2915	747
Trpm1	6835	41
Kcnrg	1832	15
Ddhd1	5222	1255
Acsbg2	2608	0
Zkscan4	2456	24
Dmrtc1b	1285	0
Defb33	426	0
Defb26	647	0
Defb43	408	0
Defb25	293	0
Defb18	362	0
Kncn	899	0
Defb47	359	0
Asb1	6072	914
Tas2r122	930	0
Hnrnpa1	2190	580
Scoc	2082	1073
Camk2g	3768	1955
Nlrp5	3542	0
Morf4l1	1983	9779
Cd226	2487	4
Cd44	5653	24661
Tctn1	4079	1008
Cdh8	5273	0
Ube2j2	3622	2636
Gvin1	9039	0
Clip2	4998	3197
Eif4e2	5010	3384
Dok6	10112	93
Elovl1	1940	3630
Bicd2	6352	5099
Npr3	7332	318
Cep350	13307	3439
Ceacam1	3736	1724
Rreb1	13622	4196
Fars2	1896	1225
Gmfg	2451	286
Aifm2	3467	2142
Gria2	11279	4
Zfhx2	8724	410
Emc1	6237	3404
Hdhd2	3706	1657
Zfp982	4585	52
Mex3c	4080	4812
Spink14	566	0
Gal3st2c	4063	10
AI429214	1959	112
Gm14137	3060	1245
Gm6583	2261	10
Zfp951	4406	395
Dcpp2	611	0
Zfp808	3114	112
Gm7073	1553	0
Marchf10	3621	0
Erich4	872	0
Tmem267	2773	438
Kcnd3	7666	76
Nolc1	3665	7039
Tsc2	6427	6254
Mobp	6489	10
Polr2k	626	321
Slc22a15	6638	1020
Mtcp1	1635	226
Pde4dip	12941	23803
Vgf	2553	44
Nsmf	2939	4889
Wdr37	8000	1500
Pkig	1426	1871
Tmsb10	943	12111
Rab43	4881	4021
Trim46	3553	1799
Kif21b	9297	2555
Tcerg1	4554	6054
Lrif1	3776	1298
Klhl20	4037	1172
Tmco1	4474	3508
Kcnj10	5407	74
Piezo2	10724	2873
Plekhm3	8562	1005
Catsperz	781	12
Cfap65	5718	0
Wfdc10	459	0
Krtap1-4	1129	6
Lipe	3272	670
Pnkd	3500	1100
Ivns1abp	5049	18454
Dhps	1332	2001
Arl4a	3807	2106
Gtf2a2	1325	1639
Dnm2	4021	7228
Rrn3	3598	3429
Leo1	2192	1651
Parp14	7251	1145
Zfp784	2146	199
Pdxdc1	4507	7874
Pstk	1398	391
Pigl	4566	686
Lif	4339	1244
Mlf1	1161	423
Mup3	944	60
Myh2	6083	2322
Myo6	7868	6404
Cnnm3	5291	1672
Ermard	2927	552
4930467E23Rik	2589	0
Angptl7	2062	142
Cyp2c68	1769	212
Rad54b	7051	172
Mroh8	3462	4
Smco3	2052	10
Gcnt7	2220	44
Ankrd37	904	810
Defb30	1002	0
Evi5l	5522	1073
Abca3	6479	9261
Glyctk	4226	2078
Spata46	755	27
Lce3a	549	0
Gm13043	2055	0
Edem3	6622	2761
Asphd1	1252	6
Gbp10	3528	87
Gbp11	2712	41
Gm20767	1427	0
Oprm1	4600	0
Lhx3	2375	0
Rasgrf1	4729	1013
Tesmin	3909	101
Krt40	2132	0
Iffo1	3039	530
Slc39a2	2334	90
Slc30a2	3400	26
Urad	766	425
Mks1	2499	275
Rhox4a	891	0
Rhox4c	903	0
Arhgap12	5032	4147
Rhox4d	759	0
Rhox4f	929	0
Rhox4g	978	0
Pkd1l3	7037	124
Il1rn	2691	3867
Coq10b	1733	1537
Tmem120b	1860	272
Fdx2	959	62
Strn4	3535	4619
Smok3b	2331	0
Map2	10022	512
Asxl1	6983	6107
Zfp606	6424	624
Ahnak	18792	134175
Zfp869	3861	2061
Rnf213	16751	5192
Sco1	4280	724
Defb41	745	0
Spint5	443	0
Nynrin	7413	353
Sytl2	9029	1809
Rhox3f	833	0
Aak1	15555	4793
Arap1	6354	3339
Tmem141	1055	613
Eif4g2	7760	42178
Pdzd9	1615	6
Ddx17	7071	24182
Nadk2	4066	2514
Selenot	3570	11650
Filip1l	4044	2347
Setd1b	8858	2621
Larp1b	3773	2014
Tet2	9205	4218
Flot2	2866	7403
Thsd4	9030	3149
Rtl9	4142	0
Tacc3	2670	3065
Shroom4	8708	757
Peg10	6666	88
C1qtnf5	4275	0
Cdkn2a	1136	10031
Gm5169	886	0
Clmn	12098	2786
Med15	3618	7078
Hsd3b7	1823	4118
Zfp692	1949	814
Rspo4	2371	0
Rap1gds1	3674	5306
Ung	2097	584
Slc6a18	4405	0
Uevld	4607	1277
Nlrp1b	6143	90
Mtmr7	3446	724
BC051019	1942	7
Pex10	1647	277
P3h1	3417	2111
Cabyr	2125	56
Kntc1	6961	1100
Zhx1	5231	1817
Snca	1471	70
Golga7	2031	4191
Tmem183a	3340	4808
Dlgap4	5886	4307
Hvcn1	2959	265
Anapc5	2761	16202
Rabl3	2022	592
Fam133b	2302	1891
Pitx2	2796	16
Trim71	5192	26
Txnrd1	4019	14959
Blm	4946	520
Cacna1b	9776	160
Capg	1917	17273
Akap1	4027	3953
Akap4	2998	2
Rpf2	1890	727
Map2k7	3731	4161
Apaf1	6557	2023
Wsb1	3358	4651
Cd63	1211	19030
Arrdc3	4215	3488
Arrdc4	3955	1705
Hbs1l	7240	2331
Cd74	1415	12670
Sstr2	2148	58
Ryk	3267	4030
Nlrp9c	3277	0
Selenop	2218	56348
Htra3	3451	1821
Cadps	5541	79
Dhx15	3755	10547
Phc1	3946	1577
Lcn5	1176	0
Clk1	3088	5592
Nusap1	2960	1468
Oip5	1557	231
Tbc1d17	2601	2533
Fzd5	6914	2905
Smad7	4441	3786
Mterf1b	1368	70
Gpcpd1	5074	3619
Fancc	4591	585
Rbpms	2812	6254
Syne3	5548	759
Ilf3	5100	3864
Prss57	2693	0
Amy2a5	1577	0
Ankdd1b	3478	203
Drc7	2832	4
Calcr	3906	0
Pcdh8	4003	0
Rarg	3399	2731
Mast2	5769	7736
Neo1	7386	5591
Slc22a18	1582	1369
Proc	1710	3378
Sema3b	4262	1007
Dntt	2130	0
Cd22	4421	192
Eml1	5290	3695
Rorb	9453	80
Map6	6115	1381
Cacna1i	9794	6
Rad17	3054	1044
Hhipl1	2605	469
Prok1	4074	49
Ubtf	6131	9552
Timp1	890	5258
Zfx	7302	2983
Clpx	2886	3480
Zfp2	3187	163
Zscan21	2321	1175
Zfp41	3743	334
Abcc9	7538	3289
Slc7a2	7857	12922
Cacnb3	3015	3656
Gcdh	2177	3892
Zfp68	4731	2208
Banf2	528	0
Hsd11b1	1445	2188
Rbak	3480	1155
Mapk1ip1	1524	727
Mef2b	1329	0
Zfp180	4027	1261
Mfge8	2126	11448
Raph1	9117	4035
Akna	5481	672
Synj1	7229	2165
Proca1	1766	29
Fam83b	6472	192
Clint1	3447	8304
Prss38	1239	1
Bahd1	4428	2613
Cep126	3984	156
Cyb5d1	3201	1296
Scimp	1055	72
Hsf5	4158	16
Fkbp15	4390	2648
Morc3	4179	4210
Ccnjl	2709	50
Spata22	1274	23
Prl2c1	855	0
Marchf4	4782	59
Serpinb6e	1494	0
Zzef1	11150	6821
Xlr5a	1650	0
Gm12185	5287	52
Gm12253	1356	0
Heatr9	1856	0
Vmn1r204	909	0
Mup2	1033	0
Zfp868	2561	1003
Wfdc15b	574	0
Tulp2	2551	24
Pick1	2186	1733
Zfp952	3008	353
Rbm15	3270	968
Nelfe	1610	1765
Mink1	4997	7458
Snrpa	1570	2772
Net1	4284	9615
Dph3	3393	1680
Pard6a	1437	261
Ttc21b	4470	1079
1110017D15Rik	1290	5
Agtpbp1	9610	2203
Dusp16	5112	3423
Rpl38	488	8588
Idnk	1511	468
Hnrnpab	2545	18850
Bdnf	6714	597
Mon1b	5170	1255
Syce1l	901	0
Azi2	6703	2479
Zgpat	2511	1958
Nfyc	2684	1290
Adam28	4894	301
Cerkl	1759	118
Jak2	5067	5692
Ghr	4518	2743
Ccl27a	3241	58
Agbl4	3387	0
Agbl5	4967	1092
Krtap4-1	1011	0
Zfp455	2712	20
Gypc	2182	354
Med14	7361	3325
Spink11	742	0
Nlrp9a	3334	0
Dbndd2	4069	1974
Smim15	1864	5134
Tnpo1	5519	9197
Usp33	4191	4378
Gm9733	618	32
Lyrm9	5053	330
Cbx5	9022	9603
Serpinb6d	1467	0
Zfp874b	3772	397
Bsg	1752	45129
Fcgr2b	1546	4516
Abi1	3746	9050
Hs6st2	4861	782
Odr4	3273	1834
Ap2a1	3443	4540
Hnrnpd	6811	6670
Plin5	2039	491
Gsta3	1610	5067
Nexmif	10961	839
Git2	5187	4877
Fhl1	2962	4008
Ptbp1	3108	24339
Tsc22d3	3248	14123
Ldb2	2934	212
Nrp2	8122	5667
Gimap8	3700	306
Gba	2182	4094
Sbpl	876	0
A4gnt	2757	6
Cntnap5a	10966	6
Evi2b	3529	0
Scn8a	11432	435
Gnas	8190	45917
Tnfrsf9	2221	632
Slc1a2	12062	555
Nme2	1168	17425
Tsks	1859	13
Shroom3	7618	4967
Ints14	3215	1638
Nkx2-2	2448	0
Dcpp3	610	0
Pigw	2735	453
Prmt2	2200	2452
Urgcp	5858	3246
Ccdc173	1731	81
Lrba	11507	4879
Dysf	7068	1079
Hdac5	4426	4432
Fmnl1	3873	4766
Ptpn6	2430	1692
Shprh	9289	1744
Slc39a7	2393	9554
Stag2	6425	6985
Sdhaf3	550	156
Srsf1	5560	8448
Henmt1	2131	35
Tmem134	1517	3681
Zbtb33	5122	1511
Syne1	31327	4117
Slc12a1	4740	24
Srsf5	1660	17233
Glyr1	3772	6870
Tcf7l1	2882	263
Hnrnph3	2254	742
Trim33	8870	6073
Gpc6	6780	671
Adgrg2	4723	7671
Paip1	4717	3823
Ces2f	1823	0
Hoxb3	3721	163
Brdt	5025	135
Spam1	2142	0
Bcl11b	7923	157
Repin1	3146	1670
Fgfr1	5025	3068
Ccdc154	2407	5
Gm5347	2564	0
Trim72	2472	1349
Defa26	387	0
Med1	7589	3131
Casp8	2893	2620
Rnps1	2294	3039
Tmpo	6780	10138
Cenpm	1328	1034
Ripor2	7369	1330
Clta	1809	7972
Srsf10	5511	3926
Mark2	5101	6756
Usp6nl	4953	3649
Hdx	4261	6
Wfdc8	3580	6
Gsg1	1486	132
Vamp1	3154	314
Btaf1	8509	3951
Ripor3	3582	142
4930402F06Rik	1371	0
Sdr16c6	1180	0
Pjvk	1217	0
Zpld2	2338	0
Vamp5	1648	1986
Grk4	4634	125
Gtf2i	4701	11287
Ambra1	5290	3404
Zzz3	7796	5353
Uhrf1bp1	8567	2130
Prdm13	3174	0
Pdpk1	7236	5274
Myo1c	5899	23417
Gm1123	1337	4
1700029F12Rik	1183	0
Ret	7341	275
1700029H14Rik	1432	4
Ash2l	3525	4824
G3bp2	4923	9320
Aff1	8496	6408
Bicdl1	4251	2567
Cps1	5562	47338
Bpifa6	1572	0
Cib3	646	127
Rab11fip1	7965	3426
Fat3	18676	5
Gipr	1792	87
Chil5	1590	6
Cdc14a	4846	1250
Arid1a	8939	7394
Cass4	3856	247
Znrf3	7659	1154
Rapgefl1	4163	58
Lrp8	8155	1763
Rbpj	5953	3812
Cdr2l	3700	1267
Atxn1l	7570	4654
Med13	10540	3130
Foxk2	5036	3418
Slc16a5	3295	544
Angptl8	865	271
Zfp429	2032	119
Bsph2	530	0
Zdhhc22	3680	10
Atp8b4	5766	277
Ttc5	3661	2023
Plpp4	1088	0
Sp2	3400	1163
Aurkc	1438	2
Tmsb15b2	681	0
Golga2	4361	8171
Thg1l	3968	566
Tubb1	2004	19
Vmn1r194	891	0
Sri	2537	9329
Rsbn1l	5554	2077
Tead4	3076	873
Ddx23	2814	6971
Ddias	3473	154
Trmt2a	3684	2665
Brca2	11133	1402
Etl4	8041	5155
Zfp382	7960	476
Parp8	7083	1792
Olfr367-ps	1103	0
Srgap2	8040	3120
Zc3h7b	5699	6106
Unc79	8870	4
Gm12657	978	18
Adamts6	7091	929
Zfp780b	5511	365
D430042O09Rik	6195	1509
Cacna1s	6350	384
Maats1	2765	4
Kcnt2	8280	192
Sipa1l3	7713	5260
Tmem243	988	531
Sbf1	6268	9872
Gm8909	1357	82
Pde11a	8457	47
Fbxo11	5518	3651
Nav3	10132	450
Srgap1	7821	2193
Btbd16	3436	21
Dock9	12560	5208
Coq10a	2507	876
Vps51	2631	3528
Ptpn23	5336	4580
Mylk2	2948	324
Kansl1	5872	4040
Efcab3	1744	38
Cnksr1	2467	1305
Slc25a18	1367	42
Pard3b	8392	619
D130043K22Rik	5146	31
Nhs	5382	78
Qrsl1	1970	339
Trappc10	6353	4714
Xpot	6005	6348
Tecpr2	7942	1678
Cdk13	7081	3917
Mcur1	4356	2805
Slc9a3	5969	0
Bdp1	9921	2631
Ccno	1876	38
Prss55	1138	18
Pdzd2	11482	712
Zfp707	2010	820
Dennd3	5427	1338
A1bg	1823	0
Ltn1	7737	4055
Rgs11	2027	490
Pdia2	1721	10
Lclat1	4474	1949
Slc27a6	2598	602
Cep76	4431	751
A1cf	6735	944
Fra10ac1	1611	769
Gucy2g	4045	24
Cwf19l1	5756	1082
Lct	6174	39
Ogfrl1	4873	490
Phf3	7561	6254
Gls	7487	6408
Alpi	2337	354
Armc3	3016	0
Cubn	11325	252
Sapcd2	3407	892
Ppig	6297	5544
Klhl41	2538	825
Lrp2	15429	1706
Gpat2	2628	16
Esf1	3392	1904
Cep152	5768	1121
Taf4	4422	2611
Arfip1	2986	3907
Znhit6	2813	1039
1700009N14Rik	1262	8
Saxo1	1835	0
Grik3	8977	24
Zfp362	2882	1129
Aunip	1270	259
Morn1	3133	93
Uvssa	7326	2070
Nsd2	12796	7275
Stim2	4934	4583
Chrna9	2003	0
Rhoh	5384	218
Cytl1	974	18
Helq	3688	712
Lamtor4	877	1650
Lmtk2	8193	4805
Cd8a	3130	28
Tmf1	6781	3724
Ankrd26	6983	835
Ipo8	5359	5939
Clip3	3358	291
Nccrp1	1356	8
Arhgef17	10250	4662
Mki67	10075	7995
Phrf1	5374	4270
Abhd13	5180	2423
Fam89a	1372	64
Jhy	3974	24
Cep63	2696	897
Arhgap36	3217	0
Map7d2	4121	6
Gli2	6708	202
Gpr161	7024	495
Adamts14	5169	411
Mtr	4484	1018
Cntnap3	4868	2
Ogdhl	3723	732
Dhtkd1	3535	920
Upf2	5174	2854
Kif16b	5478	1972
Kcng1	4216	0
Prrg3	6086	236
Awat1	1395	0
Sis	5953	0
Ankrd35	4058	324
Kcna10	1826	0
Gabbr2	5578	112
Kcnq4	4070	203
Gnat3	1174	8
Zfp518b	6882	438
Tigd2	3007	634
Prickle2	8676	272
Oxtr	4586	0
Cyp2b23	2182	0
Kat6a	9116	5214
Lonrf1	3775	781
Gan	3454	1224
Npat	7347	1509
Unc13c	8865	212
Marf1	7765	4440
Rap1gap	3965	5438
Trnp1	1654	130
Lmod3	2215	225
Cluh	5486	9317
S100z	300	0
Mdga1	8288	249
Fam171a1	4437	2794
Slc4a11	3201	1165
Chsy1	4199	2241
Otud4	7327	8721
Calhm4	3714	0
Phf21b	3836	85
B3gnt6	2367	14
Sap30l	1549	1422
Aspg	2732	1529
Pacs2	5486	6230
Lama5	11388	69562
Frmpd1	4812	628
Lrch2	6717	174
Cplane2	951	9
Itpkb	5101	949
Polr3g	3060	815
Kif13b	8914	3485
Adgrf5	8755	5144
Heatr5b	6437	2200
Spink5	4765	0
Maip1	3601	1016
Atp8b2	5769	4649
Virma	7115	3014
Focad	5796	1611
Flnc	9167	7607
Tmem52b	2875	24
Htra4	2181	24
Exosc7	1037	1288
Uprt	7052	2405
Gabrr3	1456	0
Eml5	10136	642
Hcn4	6580	327
Lemd3	4743	1261
Kcnh4	3784	3
Arid4a	5780	2282
Hnrnpul2	5726	16202
Apobec4	1566	0
Tmem182	1096	387
Mamdc4	3990	265
Crnn	1973	0
Dpy19l4	6754	2079
L1td1	2942	0
Sbno1	10270	9530
B3glct	4570	1295
Nipal1	4205	1880
Dgki	13238	24
Hs3st5	3095	16
Prdm14	2593	2
Mrpl44	1424	1144
Ptafr	3640	536
Irs2	6794	6736
Ermp1	5399	2804
Pprc1	5250	3982
Phip	10729	3541
Zfp174	5942	230
Hcfc2	5437	1256
Myo1a	3353	163
Gpr179	9295	36
Ercc6	8423	1446
Esco1	4540	1292
Rbbp8	3902	1666
Prr16	2224	207
Slf2	7391	3406
2310009B15Rik	571	655
Stum	6557	8
Ttc30a2	2008	0
Tsc22d2	9798	3664
Map9	6277	188
Lhfpl3	3120	2
D5Ertd579e	6760	4892
Pigg	4685	1359
Mn1	6844	299
Spring1	2670	999
Klhl42	6571	1292
Palb2	3949	248
Lilra5	2109	227
Prmt9	2781	1126
Ripor1	4133	4773
Tln2	12134	1785
Filip1	5207	483
1700017N19Rik	1690	0
Polr3a	4695	2069
Aadacl4	1224	0
Vcan	14689	6238
Myh13	5902	0
Pbrm1	8460	6400
Uggt2	6514	436
Fbxo43	4012	0
Fam186b	3187	0
Lrch3	6166	2266
Kdm3b	7112	6098
Hpse2	2175	6
Flvcr1	4555	937
Tnks1bp1	5747	14619
Erich6	2195	19
Slc44a5	4096	0
Alg6	3114	547
Dnaaf5	3438	1977
Ccdc142	3129	385
Rsf1	11129	2292
Prss53	2531	60
Dscaml1	6825	10
Calhm1	1047	0
Ldlrad1	3541	26
Doxl1	2484	0
Pgd	2279	11369
Cfap126	1739	32
Ak5	3397	1261
Tbc1d4	6641	1091
Mfhas1	6527	3076
Nlrc3	6006	218
Trim55	2772	308
Ibtk	5650	3838
Tmem28	4765	8
Gm12695	2016	0
Mup6	882	0
Fat1	14627	26313
Mpp7	5773	948
Taf2	5033	2488
Fam217b	2264	121
Prrc2c	10444	13143
Ccdc88b	4959	727
Rprd2	10278	3778
Prr19	1293	0
Arhgef26	5205	1519
Adgrl2	6052	2895
Cdh18	2744	0
Tshz1	5808	2927
Olfr455	954	0
Trio	11497	5589
Atf6	7463	5531
Ptprz1	10006	15
Ppp1r12b	12182	4464
Taok3	4536	5417
Pik3r4	4884	2053
Tmem236	3658	8
Tmco2	710	0
C2cd4b	1330	12
Brpf3	5973	3488
Dsel	5763	486
Gm6614	1953	0
Ric1	6282	2518
Cyb561d1	4191	933
Pds5a	8997	7034
Myo5c	6732	1358
Mphosph9	7837	1097
Neto2	5999	579
Sult2a6	969	0
Agl	9963	5758
Hs3st2	2270	0
Chsy3	3882	588
Zkscan2	5645	8
Dnah2	13704	147
D7Ertd443e	2674	36
Slc9a5	5222	1607
Plekhg4	5057	163
Cul9	7844	847
Dgkh	15641	395
Sipa1l2	6753	1370
L3mbtl1	5338	30
Setd2	8350	5265
Scaper	5643	1329
Adgrd1	5163	860
C9orf72	3151	1321
Stxbp5	9074	1496
Chd2	9071	5415
Rhobtb1	4624	3386
Hecw1	9460	54
Slc43a1	2924	262
Cped1	4898	889
Ttc37	5092	2059
2210408I21Rik	5632	206
Mamld1	3457	392
Prdm2	11549	3954
Vma21	4806	1471
Lrrc7	22711	73
Ubr5	9791	13927
Trrap	12479	10771
Cenpf	11122	3115
Arhgap21	6972	8947
Cystm1	1078	10424
Vps8	5033	2097
Tbccd1	2803	1050
Ccdc153	1107	0
Shank2	8899	614
Dmxl1	12211	5271
Ces1b	2007	405
Cep164	5513	2102
Cnfn	723	18
Chd5	9486	149
Pcdh9	6241	72
Kidins220	7402	7522
Ankrd11	8816	16232
Elp6	2064	459
Zfp777	3274	2053
Kmt2c	16819	5095
Cdh19	4274	20
Ctcfl	3247	19
Rimbp2	7001	0
Palld	7079	5676
Csmd3	13022	0
Mdn1	17959	2961
Tmem248	3845	5820
Amotl1	8950	5958
Tbc1d31	4206	766
Prss33	1383	4
1810013L24Rik	4074	4283
Adamts3	7663	127
Wdr70	3590	1611
Klhl14	4718	4
Vmn2r28	2744	0
Lrr1	1503	126
Plb1	5321	2
Agmat	1428	905
Phf20l1	6670	4597
Sclt1	3039	620
Bcr	6537	4459
Unc13b	14493	2117
Grm5	8524	0
Samd1	2248	2252
Fndc1	6177	2018
Bicra	5360	1114
Dip2a	6355	5556
Abitram	4299	687
Galnt16	4261	254
Bod1l	10538	6594
Ttll5	5045	1140
Chrna10	2513	0
Rbm24	3224	896
Dip2c	8024	2132
Flnb	9099	41044
Fam184a	3950	11
Ccdc15	11861	290
Zscan25	2939	1761
Ptprq	9971	9
Ankrd44	6140	1015
Fbxo47	1681	23
Ino80d	13529	3342
Fbln2	4477	92138
Wdr86	1786	62
Ncam1	9773	2476
Iqck	1526	139
Vmn2r84	2550	4
Gm10024	564	0
Nin	10662	3049
Furin	4454	14441
Plcd4	3121	31
