Geneid	Length	genome_mapping/136-LC_R1.rn6.sorted.bam
Leo1	2136	597
Tinag	1652	1
Ndufs1	2476	2183
Ca5b	1765	531
MGC95208	1322	68
Git2	2985	1793
Tm9sf2	2773	3151
Ptbp2	1817	498
Mavs	2942	543
Akap3	2860	9
Fam151a	1884	128
Txndc2	1845	1
Pla2g6	3208	593
Vrk3	1732	757
Creb3l1	2642	554
Fbxl6	1702	410
Thap4	1929	303
Arhgef6	2319	613
Mtmr9	2216	643
Sorbs3	2598	1849
Rap1a	2433	3456
Atp2b4	4102	838
Kat5	1864	702
Dhx40	2798	959
Kif2b	2217	0
Psmd12	1485	1493
Jpt1	1341	1554
Ffar2	993	3
Kifc1	2296	622
Gfpt1	2260	720
Clec4a2	790	129
Plppr2	2870	471
Rbm47	2346	274
Pi4k2b	1691	354
Letm1	2565	962
Dnajb13	2255	33
Dagla	5567	596
Itch	2565	1129
Galc	2054	1171
Rdx	4105	3142
Clec4a1	1200	1187
Clec4a3	779	745
Spi1	1341	1193
Repin1	1713	238
Ddx19b	6464	688
Clec4b2	712	3
Clec4e	724	82
Omg	1838	855
Clec4a	831	215
Hcst	424	79
Mib2	3799	651
Abtb1	1887	362
Capzb	1626	6234
Ccin	1888	2
Cct2	1904	3318
Chpf	2917	1230
Efemp2	1573	1344
Ghitm	1372	2848
Olr156	900	0
Olr595	906	0
Olr990	888	0
Olr1362	942	0
Olr1738	891	1
Pigs	2409	951
Coasy	2029	621
Cldnd1	2145	1984
Katnal1	1634	139
Eif4h	2420	5309
Sdad1	2243	393
Noa1	2231	235
Mtfp1	1354	63
Osm	720	43
Tinf2	1656	317
Itm2b	1757	12549
Babam1	1321	905
Mrpl34	572	236
Eci2	1575	563
Kars	2143	2544
Tsen34	1344	0
Irf3	1445	1027
Uqcrc2	1830	3163
Cln3	1675	410
Ndufv1	1481	1706
mrpl11	775	383
Ccdc86	1026	306
Ms4a6bl	1353	646
Tars	2433	1255
Adad1	1912	0
Sec13	1274	1117
Matn1	1889	1
Bcap29	1733	980
Dlst	2779	2699
Uxt	527	348
Abhd17a	1447	741
Vezt	2883	658
Mrpl13	766	522
Ecsit	1453	393
Spg21	1503	1728
Wdr6	4164	1533
Shisa5	1455	1892
Igsf5	2138	4
Nudt9	1394	906
Ang	438	11
Sgcg	1499	31
Gpr180	1808	440
Acat2	1999	444
Ddx18	2151	559
Smpd1	2310	2261
Aldh3b1	1863	402
Xrcc4	1439	167
Pcgf1	828	91
Ift74	2109	396
Mxra8	2268	1597
Cnot10	2495	735
Tuba4a	1449	1257
Arhgdia	1823	15345
Dusp13	2166	5
Rnaseh2b	1422	450
Chchd10	619	287
Drc1	2455	118
Dnaaf4	1996	33
Zpbp2	1437	23
Alx3	1799	0
Gphb5	390	0
Rbm4b	1801	265
Rnase2	650	10
Sspo	15560	24
Hmgn3	1407	706
Atp6ap2	1170	2389
Clstn1	4328	4020
Creb3l4	1104	3
Plin2	1834	7913
Ctnna1	3619	5597
Tob2	2275	458
Sun1	2465	723
Btrc	2313	539
Stau2	3395	634
Itpr1	9757	849
Ugt2b37	1896	0
Os9	2617	3525
Fblim1	1442	332
Lefty2	1365	1
Adgre1	3227	1312
Adgre4	2109	12
Fshb	1655	0
Rpl9	694	2
Rpl23	488	6125
Rps4x	949	8182
Pcbd1	776	59
Gsto1	878	1286
Rps20	503	1
Rplp1	496	4791
Svs3a	1182	0
Sars	1859	2147
Pigq	3003	2007
Skp1	1214	5697
Mfap3	1905	264
Wrap53	1757	224
Rflnb	1366	71
Ccl7	807	754
Ddx5	2382	10932
Wipi2	1712	576
Wsb2	1537	1578
Nuak2	2877	353
Rchy1	1673	740
Tmed5	1813	889
Pdhb	1787	1246
Dhrs1	1574	743
Pdlim2	1530	203
Mettl6	1645	310
Qars	2769	2310
Epdr1	2205	1275
Ggps1	2593	375
Stard6	1270	111
Cxxc5	2065	1246
Nutf2	1929	1310
Zfand6	1546	1733
Ascc1	1486	393
Mocs2	1591	683
Pelo	1479	441
tGap1	4122	2
S100a1	601	460
mrpl24	1596	557
RGD1359334	1232	0
St7l	2514	339
Ints12	1494	199
Rnd3	2002	638
Phospho2	2105	291
Tmx2	1612	1182
Mturn	1581	152
Fkbp9	3005	2069
Rnf181	1795	1780
Cdca3	1496	582
Tssk3	1003	5
Pef1	1498	1019
Pole3	2598	853
Mrps15	2200	585
Agtrap	2156	656
Ube2j2	1613	818
Mapre3	1813	774
RGD1359127	1617	327
Them6	1542	178
Atg101	1420	431
Ccdc82	3024	617
Thyn1	955	453
Arcn1	3461	3793
Ints14	2281	508
Abhd14b	1575	396
Tex264	1459	1220
Bcs1l	1650	232
Sat1	1166	5510
Ubald1	1317	75
Zfp672	2921	290
Odf4	1433	6
Cyb5d2	1457	75
Tmem98	1410	662
Mmd	2642	942
Slc25a19	1474	178
C1qtnf1	1534	242
Timmdc1	1335	415
Lyl1	1459	445
Rabif	1788	11
Tmem206	1396	498
Abhd6	2202	588
Zfp219	2806	738
Thtpa	2509	1198
Glt8d1	1619	715
Klf2	1056	339
Klhdc8b	1828	193
Cln8	2225	875
Cndp1	2641	1125
Fam210a	9624	1269
Ciapin1	1779	565
Fbxo30	3208	340
Prss23	1852	1191
Nfatc2ip	1474	100
Ttc9c	2012	1080
Ifit3	2026	115
Tcp11	1934	8
mrpl9	1418	667
Prune1	1697	258
Golph3l	1881	458
Cept1	2122	1221
M6pr	2256	1218
Tram1	2755	4053
RGD1359108	3410	905
Cptp	1973	244
Galm	2165	504
Ubr7	3250	1411
Trmt61a	1834	29
Hgh1	2261	338
RGD1359634	1384	705
Mief1	2124	473
Pxylp1	2829	208
Gtf2f1	1676	1322
Cavin2	2121	318
Tmbim1	2052	5012
Morf4l2	1820	5446
Ribc1	1488	152
Hsd3b1	1569	0
Gorasp2	2148	772
Emp2	3130	486
Hba2	545	0
Nt5c3b	1666	379
Dcakd	1709	842
Icam2	1364	291
Dnai2	2897	41
Lypd1	2013	159
Mpzl1	2268	1641
Pf4	318	642
Cabp7	2723	501
Golga7	1979	2860
Serpinb9	1810	403
Nudt5	1342	324
Echdc1	1865	744
Sertad1	1169	234
Tmem109	1892	914
RGD1359158	1348	199
Tmem252	2052	318
Sar1a	2627	3203
Vps26a	1261	1124
Isg20l2	1631	181
Ubac1	1804	629
Cdk9	1675	1189
Tor2a	1495	503
Tmem43	2855	1489
MGC94199	2019	84
Pomgnt1	2712	1362
Tmem18	1444	209
Atp5s	1991	133
Chpt1	1530	360
MGC94207	1743	496
Mns1	1795	94
Cyb561d2	1464	230
Rassf1	1948	490
Scly	2135	502
Gemin8	1160	379
Armcx6	1931	91
Nufip1	1636	433
March3	1772	179
Abcb8	2145	676
Arrdc3	1245	698
Btk	1859	438
Cir1	1356	454
Glyr1	1659	1123
Yipf3	2384	1150
Cmtm6	593	393
Clpx	1902	629
Snf8	777	932
Psma7	908	2014
Tbl3	2501	543
Cdkn2aipnl	1782	1167
Flii	4000	3070
Lrrc59	2802	1298
Psmd3	2121	2140
Galk1	1324	627
Mettl23	901	111
Crkl	2773	156
Spice1	3025	274
Mtx2	1213	581
Donson	2214	278
RGD1306954	1153	500
Sbds	1396	1644
Fam216a	1244	476
Tfip11	3500	578
Diablo	1308	500
Tfb2m	2067	302
Fip1l1	1896	979
Emc9	818	47
Tmem254	1184	386
Stard3nl	1270	1018
Rnmt	2019	461
Nedd4l	4206	951
Usp14	2126	2175
Sft2d1	972	878
Snrpa	1146	468
Ptov1	1723	1760
Eif1ad	2552	514
Calhm2	1833	301
Fam207a	1733	334
Zufsp	1992	464
Btf3	861	2605
Rxfp3	1431	11
Ermn	1780	2173
Serinc3	2145	6128
Cbx3	1718	751
Mkrn2	2211	501
Ltbr	2075	1725
Plag1	3335	70
Erp44	1411	1297
Ndufaf7	2372	360
Maea	2151	1817
Rhoj	1832	668
Gadd45b	1276	521
Shmt2	2045	969
Pmm1	1198	956
Eif4b	3659	5526
Tmem218	973	200
Rexo2	1185	1865
Fam96a	1142	946
Parp3	2100	741
RGD1311745	778	207
Polr1c	1290	392
Wdfy1	1360	959
Col4a4	1152	62
Amn1	1243	312
Tmem97	1242	545
Eif4a2	1880	5674
Tnk2	4225	1858
Trmt10c	2623	383
Lrrc8d	3149	1520
Nelfa	2191	478
Thap1	953	92
Prl7a4	952	0
Akr1e2	1342	194
Timm21	1320	283
Etf1	2264	2531
Mesd	1992	1912
Rrp8	2072	192
Fank1	1292	19
Frmd8	2879	1533
Nfkb2	3070	731
Taf11	1188	285
RGD1309594	1751	421
Pmvk	975	562
Mkks	2970	602
Mrrf	3576	602
Emc3	1898	2088
Slc39a3	1361	212
Hcfc2	2353	457
Tmem106c	1400	454
Spata31a5	3275	0
Cdip1	2580	1159
Rnf167	1861	963
Zfp655	3995	110
Zfand2a	3194	984
Snx24	2191	819
Tom1	2200	942
Cenpn	1838	290
Isoc2b	1045	223
Sirt2	2044	5272
Pitpnm1	4165	1063
Sdhaf2	1856	1218
Papd4	1848	685
Srek1ip1	2282	419
Pgrmc2	1830	1305
Lamtor3	1218	826
Trappc3	1224	1090
Clba1	1675	75
Tspan31	1454	1196
Prr13	776	1688
Dis3l	3206	490
Ube2f	1119	765
Cnot8	2145	1767
Dpep3	1662	3
Rac2	1303	1821
Pmaip1	318	68
Ispd	2630	110
Gimap9	1700	38
Dhrs7b	1214	440
Tpst2	1792	457
Brd8	3296	992
Isg20	794	45
Esrra	2157	607
Taar2	1020	0
Ccl21	838	10
Cldn19	1594	162
C1qa	1002	7883
Esrrb	1302	5
RGD1310553	3433	764
MGC105649	1152	310
Lrpprc	4310	1492
Abhd1	1364	163
Twf1	2875	2938
Aox2	4342	31
Aox4	4878	0
C1qc	1029	6504
Ndufs7	723	804
Bag5	2009	16
Aox3	4726	646
Dhodh	1529	137
Tmprss11g	2698	0
Slc10a4	1314	68
Ippk	1470	196
Zfp667	3384	84
Ndn	1600	568
Hapln3	1322	13
Prss35	3132	86
Rnase9	1260	0
Lmcd1	1663	417
Rcn3	1418	945
Ebna1bp2	1109	676
Irf8	1275	937
Fga	2668	4
Il6st	7454	7864
Ka11	1387	2
Krt14	1458	1
Krt16	1392	4
Krt23	1269	2
Krt33a	1215	0
Krt34	1176	0
Krt36	1407	1
Krt28	1152	6
Krt12	1371	10
Slc9c1	3902	0
Lrrc66	2598	35
Psenen	534	1019
Igtp	2102	347
Ciao1	1430	453
Txnip	2742	8451
Prim1	1628	1042
Cmbl	1131	437
Wdr77	2031	193
Impad1	6401	197
Eif1a	1830	1228
Tmem170b	941	86
U2af1l4	703	298
Serpina11	1588	14
Krt1	2404	10
Krt82	1482	0
Krt10	1581	85
Krt76	1746	2
Krt4	1611	1
Krt77	1560	0
Krt73	1662	0
Krt72	1662	0
Krt86	1557	0
Krt85	1419	0
Krt84	1674	0
Kb23	1668	0
Krt81	1626	0
Krt80	1359	26
Krt42	1359	3
Krt31	1245	0
Krt32	1368	4
Krt33b	1156	0
Krt35	1368	0
Krt40	1296	0
Krt25	1341	2
Krt26	1293	14
Krt27	1350	1
Kb15	1599	1
RT1-T24-4	1654	0
RT1-A1	1566	616
Krt75	1722	18
RT1-A2	1560	2340
RT1-A3	1403	82
RT1-Ba	1119	249
RT1-CE1	1191	5
RT1-CE10	1114	631
RT1-CE11	1078	0
RT1-CE12	1111	0
RT1-CE13	427	171
RT1-CE14	1565	214
RT1-CE15	1097	128
RT1-CE16	1018	252
RT1-CE2	1093	129
RT1-CE3	1167	8
RT1-CE4	1117	156
RT1-CE5	1608	1088
RT1-CE7	1103	10
RT1-DOb	819	2
RT1-Da	1192	420
RT1-Ha	839	0
RT1-M1-2	1026	9
RT1-M1-4	1026	5
RT1-M10-1	915	0
RT1-M6-1	993	3
RT1-M6-2	999	22
RT1-N2	1390	11
RT1-N3	1804	287
RT1-O1	546	23
RT1-S2	531	13
RT1-T24-1	1059	161
Mrps10	508	151
Usp11	3399	1027
Pan2	3618	630
Usp54	5738	4013
Prss45	993	0
Prss46	750	1
Wfdc12	237	0
Wfdc6b	549	0
Wfdc9	225	0
Wfdc15a	243	0
Spink2	510	8
Spink4	228	0
Slpil2	393	0
Slpil3	393	0
Spink6	318	0
Spink14	297	0
LOC362901	978	0
LOC362921	412	0
Zfp292	9965	718
Scn4b	4272	703
Spint5p	504	0
Uhrf1	2530	656
RT1-Db1	1273	175
Slc39a7	2290	2001
RT1-S3	2682	472
Serpinb3	981	0
Uqcrfs1	1087	1892
Yod1	912	64
Hbe1	444	0
Ssr1	2419	3065
Ldhd	1507	162
Krt2	2058	7
Zbtb22	2570	484
Tryx5	753	0
Prss58	723	0
Trim40	744	0
Trim10	2334	6
Stfa3l1	339	0
Pou5f1	1363	10
Wfdc15b	216	5
Capza2	2306	4626
Rps3	819	7402
Adprm	1262	299
Srsf9	1098	543
Chfr	3152	1036
Mrfap1	1527	5359
Actr2	1303	3992
Nt5dc2	1798	679
Eci3	1185	378
Syne4	1141	17
Ndufc2	561	1131
Slx1b	2802	329
Ppdpf	660	856
Tbrg1	1501	578
Mthfs	2754	552
Pla2g7	1772	4919
Cnot9	3351	843
Pask	4477	290
Mrpl38	1307	316
Oas1d	1518	1
Apon	1238	2
Enoph1	1688	1140
Nsdhl	1726	547
Arhgap29	4051	1406
Nanp	1325	148
Krcc1	1613	1635
Ift122	4109	588
Cmas	1692	666
Nipsnap3b	1116	533
Eps15	2968	3090
Ikbip	1122	326
Pomgnt2	1743	199
Cdh19	2325	177
Armc5	3263	664
Gemin6	1088	137
Ccnb2	1491	350
Pir	1513	376
Saa4	1742	0
Uqcrh	550	1870
Mycbpap	2866	141
Klra1	1949	70
Ly49s4	1393	0
Ly49s6	1161	0
Oas1k	1432	21
Oas1f	1555	1
Oas1h	1701	0
Oas1e	1690	0
Oas3	2811	44
Ly49s7	1155	3
Ly49i4	1353	0
Ly49i9	1346	3
Ly49si1	807	185
Ly49si2	804	0
Ly49i3	843	0
Ly49i7	819	3
Ly49i5	1410	1
Eogt	2141	395
Pfn4	1855	1
Fbxl16	1440	122
Fdcsp	337	0
Bin2a	2605	0
Taar3	1029	1
Ccdc8	3329	328
Fam115e	3131	0
Pms1	2970	215
Trim25	2435	647
Zfp799	4598	266
Zfp868	2180	377
B4galt3	1970	640
Tacstd2	1701	0
Ier2	1525	459
Pdcd10	1242	1056
Prelid3b	1187	828
Clp1	1809	166
Arhgdib	1130	2809
Klc4	2567	479
Actr10	1432	1259
Acy3	1307	177
Bri3	744	807
Brms1	1261	653
Mest	1341	98
Sub1	758	1274
Nubp1	1222	510
Tmem204	1768	109
Nudcd2	1569	584
Sar1b	1157	1079
Tnfsf13	1642	930
Ska2	1189	197
Ifi35	1073	335
Apoh	1145	4
Yars2	1564	135
Kng1	1495	0
Rfc3	1242	316
RGD1311899	1417	876
Tmco1	1156	691
G0s2	729	89
Abraxas1	1452	104
Spryd7	958	328
Prelid1	1090	2587
Lars	3811	2390
Wdr98	2123	683
Tppp3	978	1991
Utp4	2205	485
Pepd	1810	2883
Pop4	1179	637
Aspdh	950	62
Dbx1	1008	0
Kif22	2073	992
Qprt	1188	259
Mrpl16	1151	282
Glyat	891	0
Lpxn	1702	813
Taar5	1014	0
Clic2	1195	149
Zfp622	1643	119
Mccc1	2385	389
Spc25	1255	257
Mgme1	2045	164
Zgpat	1911	387
Hat1	1477	830
Thnsl2	1755	214
Ccdc174	1777	361
Spsb2	1214	33
Wbp11	2574	447
Car8	1403	61
Serpina6	1460	0
Zfp414	1118	325
Ebag9	1924	505
Dnal4	1495	437
Etfa	1301	1707
Uba5	1433	935
Abhd14a	1415	162
Coq10b	1624	575
Sumo1	1126	1529
Fastkd2	2203	234
Itm2c	1948	6231
Tceal1	1175	290
Anks3	2389	366
Plekhm1	5020	1114
Nepro	1917	156
Psph	1142	165
Oas1i	1648	13
Oasl	1980	102
Oasl2	1743	151
Tor3a	1809	249
Hsd17b13	1297	26
Drg1	1607	602
Dcaf11	3078	2036
Riok2	1790	371
Thumpd1	2685	815
Cdc42ep2	1367	560
Rom1	1548	217
Dclk2	3980	841
Sh3glb2	1823	2222
Thrap3	3562	3370
LOC314140	1718	205
Wnt7b	1028	151
Dcun1d5	1206	613
Mtfmt	1391	235
Lysmd3	1164	134
Mad2l1bp	1237	196
Imp4	1687	837
Rrp15	1164	287
Tmed9	1418	2365
Sipa1l2	6681	1399
Dmac2	1851	547
Lhpp	1640	508
RGD1359508	1140	182
Lmo4	1629	974
Tmem140	1372	220
Lrrc41	2954	1016
RGD1304567	1098	296
Yipf4	1820	513
Slc17a5	2692	447
Mitd1	1151	236
Oas2	2273	26
Asphd2	1874	80
Lrg1	1298	722
Klra2	1191	9
Srsf2	1901	4226
Ppp1r7	2293	846
Atl1	2584	586
Ly49si3	804	0
Gsta3	1634	5
Rtn3	4926	7944
Metrn	924	1167
Tbx5	1593	0
Tsku	2574	419
Pacsin3	1753	666
Pip5k1c	4333	1364
Spetex-2F	585	0
Spetex-2H	591	1
Spetex-2G	583	0
Ggnbp1	1388	20
Kctd10	2895	1644
Taar7c	1077	0
Spetex-2A	640	0
Cndp2	2090	5322
Gsta5	792	0
Tmem120a	1559	921
Ficd	1926	218
Mri1	1212	218
Slc10a7	1023	215
Prepl	2192	1222
Rnd2	1347	1338
Gmcl1	3243	616
Slc25a29	1848	163
Tmem17	1502	190
Rps6kb2	1752	437
Zc3h15	2013	1024
Klrb1a	1014	2
Mok	1621	58
Pigv	2411	175
Naaa	1813	1242
Eng	2887	4325
Amy1a	1639	1
Tmem126a	2488	349
Trpm2	4527	786
Prss36	2742	35
Trim26	3197	532
Spetex-2B	585	0
Spetex-2C	583	0
Spetex-2D	585	0
Spetex-2E	585	0
Crisp2	1414	2
Fam89a	1343	233
Cldn9	1432	27
Rnps1	1824	1857
Nubp2	1392	824
Serpinf2	2167	50
Sept4	1353	2114
Psme3	2616	1630
Trmt2a	2241	538
Abcf3	2522	1015
Hcls1	1950	1471
Gart	3403	1155
Tssk1b	1424	1
Hsph1	3425	2391
Ift22	1026	165
Tpst1	1692	877
Rnf10	3066	3726
Stat2	3434	1312
Acbd6	1476	352
Ndufs2	1583	3109
Spta1	7945	190
Gpatch2	1364	127
Lap3	2187	4440
Lyar	1479	338
Polm	2867	251
Fignl1	2890	92
Dr1	3008	90
Fermt2	3214	3822
Rec8	2025	10
Cab39l	1400	651
Anxa11	2289	2705
Gtpbp3	2366	194
Sugp1	2077	562
Pdgfrl	1482	252
Nedd9	4370	664
Prpf4b	4353	2196
Mbd1	2468	504
Nup93	2692	660
Aktip	1706	1335
Atp6v0d1	1582	4274
Dpep2	1634	229
Sh3glb1	1769	4958
Trip13	1798	201
Mill1	2697	6
Btbd1	3006	2400
Far1	1715	824
Hbs1l	2690	1561
Xpo6	4357	1824
Bag3	2328	1546
Doc2g	1461	39
Scyl1	2591	1487
Ehd1	3234	2556
Best1	2008	6
Cdc37l1	1610	825
Cnnm2	3275	219
Stn1	1530	328
Slc37a1	2933	144
Pcbp3	2057	683
Hexb	1808	5369
Rai14	4630	1089
Slc7a12	1763	2
Ccna1	1729	53
Dap3	1855	622
Sf3b4	1533	1023
Slc39a8	3073	528
Pigk	1533	1506
Cybrd1	3404	380
Chst1	2362	445
Lcmt2	2125	105
Ell3	1628	76
Raly	1404	2906
Ctsa	1988	15299
Zswim2	2054	4
Srms	2214	6
Cercam	2694	310
Asb6	2165	412
Mapkap1	2371	487
Stom	1764	2759
Smarcd3	1674	270
Gimap6	1327	37
Strap	1736	1824
Tm7sf3	2049	1338
Xkr4	3709	48
Atp6v0d2	1306	14
Actl7a	1476	7
Akap2	6892	4042
Aldh1b1	2197	47
Wdr31	1334	82
Tekt2	1532	36
Dhdds	1421	699
Tardbp	2040	3316
Ppan	1635	395
Snx17	1906	1225
Nt5c1b	1838	3
Coq6	1738	367
Asb2	2485	66
Mknk2	3421	3257
Sf3a2	1607	659
Glipr1	987	637
Cnot2	1779	747
Gns	1730	2610
Eif3el1	1477	1363
Ndrg1	2876	7055
Atp6v1c1	1744	2809
Pycr3	1466	345
Gga1	2741	1372
Tuba1c	1535	568
C2cd2l	3337	909
Tmod3	1606	1671
Fbxo9	2121	480
Morf4l1	1737	3629
Plscr4	1879	237
Lrrc2	2505	12
Zap70	2209	10
Orc2	1821	486
Rnf25	1449	483
Nid2	4752	1650
Ace2	2296	87
Irgm	2209	399
Zfp18	2167	256
Pipox	1692	37
Rnf135	2255	205
Lig3	3849	745
Snx11	2499	553
Acbd4	1787	299
Ftsj3	2871	1053
Lamp3	1897	2
Tbccd1	2143	240
Dirc2	2673	716
B4galt4	2081	275
Tssk2	1356	2
Papolb	2347	9
Zscan21	2202	360
Cldn4	1798	116
Epb41l5	2180	86
Ubxn4	2292	1866
Mdm4	1898	671
Serpinc1	1527	2
Nuf2	1785	521
Mnda	1744	272
Zfp281	3081	501
Brdt	1656	0
Arhgap24	2728	380
Paqr3	1859	220
Art3	1482	336
Cdkl2	2104	256
Utp3	1655	507
Lias	1587	353
Mtmr3	5708	1586
Efemp1	2010	1241
Samd8	1535	703
Irf9	1599	738
Xkr6	2816	9
Tdrd3	2580	244
Lcp1	3407	10148
Kbtbd6	1758	0
Spry2	1818	771
Btd	1973	495
Sh2d4a	2437	49
Mfap3l	1926	723
Fbxo8	1623	472
Zfp367	3494	777
Cage1	2867	51
Zkscan3	2567	586
Calml3	1376	1
Cdh16	2868	0
Ces5a	2045	7
Gpt2	3644	1092
Mcoln3	1974	129
Rnf146	1879	633
Cnksr3	3337	790
Tab2	4596	2255
Sae1	1888	1378
Nectin2	2647	450
Coq8b	2096	705
Sphk2	2383	964
Grwd1	1920	400
Uros	1577	84
Tesmin	2046	5
Ptgdr2	1297	14
Gsto2	1384	30
Ppp1r3c	2751	426
Rrp1	1791	675
Herc4	3822	910
Tspyl4	1988	471
Phyhipl	1520	1346
Mtmr12	2093	357
Sema4a	3153	1107
Arhgef2	4188	2667
Hfe2	2118	1
Polr3c	2367	523
Slc35a3	1927	398
Snx7	1760	440
Adh6	1854	0
Stam2	1818	486
Cytip	1670	452
March7	2384	895
Pex16	1207	273
Dusp2	1625	98
Zc3h8	1527	214
Foxs1	1270	104
Xkr7	2718	10
Zfp64	2396	238
Zbtb43	5082	408
Rnf32	1902	46
Tia1	1401	427
Atg7	2308	661
Recql	2389	940
Xkr8	2653	142
Slc7a13	1826	0
Coro2a	2043	22
Kif12	2228	0
Trim32	3164	545
Ddost	1563	3485
Zbtb17	2770	454
Mad2l2	1155	344
Gpr157	2337	89
Thumpd2	1994	181
Galnt14	2284	6
Zfp513	2173	717
Lpin1	3083	607
Ankrd9	1453	69
Ptdss1	2473	1997
Rexo1	4436	893
Creb3l3	1927	0
Spag1	3651	76
Fbxo43	2526	5
Osr2	1709	42
Cbx6	3071	1009
Naga	1763	1015
Prr5	1735	178
Tymp	2353	570
C1qtnf5	1335	660
Rpp25	1381	40
Loxl1	2452	1429
Slc35g2	1572	56
Mapkapk3	2604	954
Zfp105	2002	284
Satb1	2978	230
Pgk2	1567	0
Inpp1	1618	230
Hsfy2	1410	0
Sp140	2789	682
B3gnt7	2531	365
Mlph	2865	15
Gtf2a1l	1577	8
Fus	1816	3575
Plscr3	1746	603
Rab34	1297	665
Tada2a	2101	332
Scrn2	1443	158
Jmjd6	1700	282
Tfg	1899	1713
Hgd	1672	19
Dgcr2	1948	338
Pxn	3710	3088
Ankrd13a	3642	3759
Uchl5	1824	411
Enah	1976	698
Stx18	1493	505
Tbc1d14	5170	2344
Thoc5	2199	862
Tbrg4	2128	486
Tm9sf1	2410	937
Cdadc1	1379	376
Cog3	2851	632
Letm2	1721	271
Upf3a	1502	554
Gkap1	1566	359
Tbce	1791	751
Mllt10	4741	870
Lims2	2050	530
Adgre5	3016	1314
Emc8	1005	406
Abcb10	3438	444
Pld3	1848	7070
Tulp2	1576	11
Zfp143	3015	324
Nap1l4	2273	2063
Bscl2	1362	884
Rfx3	2401	123
Trub1	1695	139
Fkbp5	3478	1301
Zfand3	2579	1818
Rsph1	1000	37
Mccc2	2143	687
Mynn	2327	327
Fxr1	2096	722
Bbs7	2695	440
Elf2	4004	982
Sike1	2376	576
Cryz	1900	208
Rbms1	1959	961
Caprin1	3288	6812
Vps39	4386	1230
Klhl7	2856	927
Creb3l2	3289	1221
Lpcat3	1904	1469
Ubap1	2637	1190
Dtnb	3361	320
Eipr1	1577	341
Rdh11	1622	584
Vrk1	1878	364
Rnf41	1984	779
Hsp90b1	2803	14974
Arhgap9	2498	658
Ttll1	1912	179
Cadm1	1777	673
Ppp2r3a	5198	542
Klhdc3	1977	1020
Traf3ip1	2254	199
Dpp10	2332	74
Phlda3	1424	543
Pigc	1392	485
Pycr2	1540	449
Rnase12	438	0
Trim13	1363	129
Phf7	1545	194
Calr3	1396	36
Sfxn1	2152	658
Serpinb6b	1410	35
Pcdhgb7	4663	105
Tmc5	3016	5
Ssh3	2691	892
Trim55	2658	294
Lhx8	1758	0
Catsper2	2210	91
Oxct2a	1755	0
Fbxo7	1793	902
Bin2	1925	1360
Nfe2	1658	39
Mgat4a	7192	529
Stat4	2981	9
Xk	2845	41
Xkr5	2180	132
Xkr9	1892	0
Xkrx	1817	4
Rnase13	462	3
Rnase17	468	0
NMS	496	0
Plcz1	1938	0
Impact	3331	1999
Fam20a	1626	158
Fam20c	2959	3574
Arih2	3753	1053
Dgat2	2294	964
Npepo	2451	173
Rgs7bp	1335	20
Pced1a	1106	452
Plpp7	1967	91
Fam174a	1180	342
Cpsf4	1656	333
Dusp26	1603	415
MGC108823	1598	81
Lrrc57	1998	397
Senp8	986	84
Nono	2411	4238
Ccl9	1289	17
Tmem41b	2358	1074
Ang2	504	0
Fut10	1310	133
Clec11a	1927	102
Sept1	1418	32
Dntt	1826	58
Supv3l1	2292	402
Ak6	979	174
Terf1	2022	316
Lman1l	1587	0
Enpp7	1320	0
Rnase10	639	15
Rab18	1746	1351
Il21r	2403	235
Irf2bpl	2349	1032
Zbtb38	3902	1078
Ess2	1726	288
Polr2c	1163	599
Rxfp2	2214	5
Rnase11	1475	0
Set	1519	284
Slc13a4	2070	546
Klri2	837	0
Klri1	1096	4
Cdh7	2361	13
Ckmt1	1580	505
Fau	516	3625
Cbln2	2356	159
Lipg	1589	3
Wee1	3276	543
Pip5k1b	2888	110
Enpp5	1855	1673
Zfp422	2379	540
Rcan3	790	143
Nol12	928	173
Cdh20	2450	318
Ly49s5	1426	0
Tspyl1	2560	1301
Glrx2	1406	515
Phb2	1349	1503
Gmpr2	2145	290
Allc	1474	0
Gdf6	1576	0
Art5	1989	2
Ptpn9	2058	1855
Clk4	1392	818
Slc39a11	1267	169
Sectm1a	1605	16
Cryzl1	1832	197
Ccl24	1461	56
Rab35	2089	1156
Mtm1	2449	447
Igfbp7	1104	3528
Smtn	3307	535
Pold2	1562	367
Sugt1	1180	771
Nat3	873	1
Defa24	421	0
Adprhl1	1545	2
Rpp40	1179	226
Hist1h2ail1	411	4
Akr1c2	1361	0
Rbm17	1528	861
Ndfip1	1711	6008
Rit2	1902	180
Aprt	543	1442
Thbs1	3609	3506
Raet1l	1419	5
Fbxo17	1595	2
Ggn	2519	62
Sipa1l3	3629	543
Klk1c8	857	0
Mrpl46	1143	278
Stard10	1251	137
Tspan4	1410	346
Tm7sf2	1467	208
Sfxn2	2068	11
Btbd9	1955	274
Pknox1	1539	222
Dnajb4	1477	541
Plekha3	1697	641
Fsip1	1663	47
Osbpl2	2719	1094
Clic3	776	32
Phyhd1	1262	916
Pon2	1759	3494
Cpa2	1306	70
Akr1b10	1421	75
Snx10	1400	969
Capg	1477	4721
Elmod3	1731	176
Fhl5	1119	3
Galt	1307	253
Trmt10b	1278	223
Gba2	3022	811
Creb3	1190	898
Ubxn10	1653	66
